id,id_short,municipio,group,year,value
0205801001,01001,Paterna del Madera,renta_media_por_persona,2016,8783
0206001001,01001,Peñas de San Pedro,renta_media_por_persona,2016,11228
0205901001,01001,Peñascosa,renta_media_por_persona,2016,10233
0206101001,01001,Pétrola,renta_media_por_persona,2016,9090
0206201001,01001,Povedilla,renta_media_por_persona,2016,8717
0290101002,01002,Pozo Cañada,renta_media_por_persona,2016,7926
0290101001,01001,Pozo Cañada,renta_media_por_persona,2016,7842
0206301001,01001,Pozohondo,renta_media_por_persona,2016,8474
0206401001,01001,Pozo-Lorente,renta_media_por_persona,2016,9564
0206501001,01001,Pozuelo,renta_media_por_persona,2016,10211
0206601001,01001,"Recueja, La",renta_media_por_persona,2016,8032
0206701001,01001,Riópar,renta_media_por_persona,2016,8080
0206801001,01001,Robledo,renta_media_por_persona,2016,9757
0206901002,01002,"Roda, La",renta_media_por_persona,2016,8814
0206901004,01004,"Roda, La",renta_media_por_persona,2016,7760
0206901001,01001,"Roda, La",renta_media_por_persona,2016,10141
0206901003,01003,"Roda, La",renta_media_por_persona,2016,8716
0206902001,02001,"Roda, La",renta_media_por_persona,2016,9731
0206902002,02002,"Roda, La",renta_media_por_persona,2016,8448
0206902003,02003,"Roda, La",renta_media_por_persona,2016,7730
0206902004,02004,"Roda, La",renta_media_por_persona,2016,9543
0206903002,03002,"Roda, La",renta_media_por_persona,2016,6240
0206903001,03001,"Roda, La",renta_media_por_persona,2016,9682
0207001001,01001,Salobre,renta_media_por_persona,2016,8482
0207101001,01001,San Pedro,renta_media_por_persona,2016,8540
0207202001,02001,Socovos,renta_media_por_persona,2016,7083
0207201001,01001,Socovos,renta_media_por_persona,2016,7004
0207301001,01001,Tarazona de la Mancha,renta_media_por_persona,2016,7301
0207301002,01002,Tarazona de la Mancha,renta_media_por_persona,2016,7007
0207301003,01003,Tarazona de la Mancha,renta_media_por_persona,2016,7787
0207302001,02001,Tarazona de la Mancha,renta_media_por_persona,2016,8068
0207302002,02002,Tarazona de la Mancha,renta_media_por_persona,2016,7324
0207401001,01001,Tobarra,renta_media_por_persona,2016,6230
0207403001,03001,Tobarra,renta_media_por_persona,2016,7890
0207402001,02001,Tobarra,renta_media_por_persona,2016,7488
0207402002,02002,Tobarra,renta_media_por_persona,2016,8120
0207404001,04001,Tobarra,renta_media_por_persona,2016,7815
0207502001,02001,Valdeganga,renta_media_por_persona,2016,8839
0207501001,01001,Valdeganga,renta_media_por_persona,2016,8742
0207601001,01001,Vianos,renta_media_por_persona,2016,9564
0207801001,01001,Villalgordo del Júcar,renta_media_por_persona,2016,7755
0207902001,02001,Villamalea,renta_media_por_persona,2016,7872
0207901001,01001,Villamalea,renta_media_por_persona,2016,7457
0208001001,01001,Villapalacios,renta_media_por_persona,2016,9859
0208103004,03004,Villarrobledo,renta_media_por_persona,2016,7414
0208103002,03002,Villarrobledo,renta_media_por_persona,2016,8093
0208103003,03003,Villarrobledo,renta_media_por_persona,2016,7391
0208103001,03001,Villarrobledo,renta_media_por_persona,2016,9108
0208104003,04003,Villarrobledo,renta_media_por_persona,2016,7698
0208104001,04001,Villarrobledo,renta_media_por_persona,2016,8693
0208104002,04002,Villarrobledo,renta_media_por_persona,2016,9394
0208104004,04004,Villarrobledo,renta_media_por_persona,2016,7416
0208101001,01001,Villarrobledo,renta_media_por_persona,2016,11067
0208101003,01003,Villarrobledo,renta_media_por_persona,2016,8528
0208101002,01002,Villarrobledo,renta_media_por_persona,2016,9878
