id,id_short,municipio,group,year,value
0201001001,01001,Alpera,renta_media_por_hogar,2016,20251
0201002001,02001,Alpera,renta_media_por_hogar,2016,17511
0201101001,01001,Ayna,renta_media_por_hogar,2016,19968
0201201001,01001,Balazote,renta_media_por_hogar,2016,22318
0201201002,01002,Balazote,renta_media_por_hogar,2016,21225
0201401001,01001,"Ballestero, El",renta_media_por_hogar,2016,18079
0201301001,01001,Balsa de Ves,renta_media_por_hogar,2016,17894
0201501001,01001,Barrax,renta_media_por_hogar,2016,21262
0201601001,01001,Bienservida,renta_media_por_hogar,2016,18072
0201701001,01001,Bogarra,renta_media_por_hogar,2016,15818
0201801001,01001,Bonete,renta_media_por_hogar,2016,22594
0201901002,01002,"Bonillo, El",renta_media_por_hogar,2016,22494
0201901001,01001,"Bonillo, El",renta_media_por_hogar,2016,19324
0201901003,01003,"Bonillo, El",renta_media_por_hogar,2016,19390
0202001001,01001,Carcelén,renta_media_por_hogar,2016,18837
0202101001,01001,Casas de Juan Núñez,renta_media_por_hogar,2016,18896
0202201001,01001,Casas de Lázaro,renta_media_por_hogar,2016,21751
0202301001,01001,Casas de Ves,renta_media_por_hogar,2016,18009
0202401001,01001,Casas-Ibáñez,renta_media_por_hogar,2016,21827
0202401002,01002,Casas-Ibáñez,renta_media_por_hogar,2016,22310
0202402001,02001,Casas-Ibáñez,renta_media_por_hogar,2016,21267
0202501001,01001,Caudete,renta_media_por_hogar,2016,23901
0202501002,01002,Caudete,renta_media_por_hogar,2016,19964
0202501003,01003,Caudete,renta_media_por_hogar,2016,20854
0202501007,01007,Caudete,renta_media_por_hogar,2016,23042
0202501005,01005,Caudete,renta_media_por_hogar,2016,17488
0202501006,01006,Caudete,renta_media_por_hogar,2016,21215
0202501004,01004,Caudete,renta_media_por_hogar,2016,20112
0202601001,01001,Cenizate,renta_media_por_hogar,2016,18701
0202902001,02001,Chinchilla de Monte-Aragón,renta_media_por_hogar,2016,24209
0202901001,01001,Chinchilla de Monte-Aragón,renta_media_por_hogar,2016,23868
0202701001,01001,Corral-Rubio,renta_media_por_hogar,2016,24600
0202801001,01001,Cotillas,renta_media_por_hogar,2016,16588
0203002001,02001,Elche de la Sierra,renta_media_por_hogar,2016,20920
0203001001,01001,Elche de la Sierra,renta_media_por_hogar,2016,19182
0203101001,01001,Férez,renta_media_por_hogar,2016,19074
0203201001,01001,Fuensanta,renta_media_por_hogar,2016,18167
0203301001,01001,Fuente-Álamo,renta_media_por_hogar,2016,19331
0203301002,01002,Fuente-Álamo,renta_media_por_hogar,2016,18070
0203401001,01001,Fuentealbilla,renta_media_por_hogar,2016,20560
0203501001,01001,"Gineta, La",renta_media_por_hogar,2016,22516
0203501002,01002,"Gineta, La",renta_media_por_hogar,2016,23023
0203601001,01001,Golosalvo,renta_media_por_hogar,2016,17217
0203706001,06001,Hellín,renta_media_por_hogar,2016,18533
0203704001,04001,Hellín,renta_media_por_hogar,2016,14526
0203704002,04002,Hellín,renta_media_por_hogar,2016,21596
0203705003,05003,Hellín,renta_media_por_hogar,2016,21317
0203705001,05001,Hellín,renta_media_por_hogar,2016,19156
0203701004,01004,Hellín,renta_media_por_hogar,2016,22184
0203701002,01002,Hellín,renta_media_por_hogar,2016,17812
0203701003,01003,Hellín,renta_media_por_hogar,2016,18288
0203701001,01001,Hellín,renta_media_por_hogar,2016,16480
0203702001,02001,Hellín,renta_media_por_hogar,2016,20357
0203702002,02002,Hellín,renta_media_por_hogar,2016,18779
0203702003,02003,Hellín,renta_media_por_hogar,2016,26365
0203702004,02004,Hellín,renta_media_por_hogar,2016,26198
0203703005,03005,Hellín,renta_media_por_hogar,2016,21348
0203703006,03006,Hellín,renta_media_por_hogar,2016,22604
0203703007,03007,Hellín,renta_media_por_hogar,2016,22370
0203703003,03003,Hellín,renta_media_por_hogar,2016,25078
0203703004,03004,Hellín,renta_media_por_hogar,2016,21378
0203703001,03001,Hellín,renta_media_por_hogar,2016,25967
0203703002,03002,Hellín,renta_media_por_hogar,2016,23701
