Atlas de Distribución de Renta de los Hogares
Burgos
Indicadores de renta media
Unidades: Euros
	Renta media por persona 		Renta media por hogar		
0905905040 Burgos sección 05040	13512.0	13583.0	31267.0	30981.0	
0905905041 Burgos sección 05041	15091.0	15816.0	41741.0	45388.0	
0905905042 Burgos sección 05042	12189.0	11714.0	32972.0	30872.0	
0905905043 Burgos sección 05043	13413.0	13131.0	38712.0	38400.0	
0905905044 Burgos sección 05044	9419.0	8664.0	27452.0	26020.0	
0905905045 Burgos sección 05045	13593.0	13570.0	34350.0	34569.0	
0905905046 Burgos sección 05046	10194.0	9821.0	28193.0	27548.0	
0905905047 Burgos sección 05047	14056.0	13852.0	29851.0	28727.0	
0905905048 Burgos sección 05048	12197.0	11748.0	34429.0	34496.0	
0905905049 Burgos sección 05049	14969.0	13895.0	41184.0	37964.0	
0905905050 Burgos sección 05050	13644.0	13423.0	40153.0	39212.0	
0905906 Burgos distrito 06	13053.0	12612.0	31403.0	30581.0	
0905906001 Burgos sección 06001	14320.0	14566.0	32130.0	33007.0	
0905906002 Burgos sección 06002	14815.0	14851.0	34377.0	33787.0	
0905906003 Burgos sección 06003	14847.0	13863.0	36157.0	34384.0	
0905906004 Burgos sección 06004	14200.0	14102.0	32266.0	31348.0	
0905906005 Burgos sección 06005	10927.0	10687.0	25287.0	24924.0	
0905906006 Burgos sección 06006	11882.0	11437.0	28731.0	28013.0	
0905906007 Burgos sección 06007	13818.0	13667.0	32852.0	32611.0	
0905906008 Burgos sección 06008	13037.0	12635.0	36072.0	34658.0	
0905906009 Burgos sección 06009	11714.0	11036.0	26976.0	26320.0	
0905906010 Burgos sección 06010	11331.0	10885.0	26287.0	25937.0	
0905906011 Burgos sección 06011	12692.0	12577.0	30461.0	30381.0	
0905906012 Burgos sección 06012	13218.0	11627.0	35873.0	32612.0	
0905907 Burgos distrito 07	12773.0	12593.0	30650.0	30193.0	
0905907001 Burgos sección 07001	12779.0	12783.0	29054.0	28981.0	
0905907002 Burgos sección 07002	13868.0	13798.0	31159.0	31212.0	
0905907003 Burgos sección 07003	16406.0	16080.0	39133.0	38310.0	
0905907004 Burgos sección 07004	12910.0	12994.0	29916.0	29572.0	
0905907005 Burgos sección 07005	11518.0	11176.0	25301.0	24267.0	
0905907006 Burgos sección 07006	11798.0	11291.0	31227.0	29592.0	
0905907007 Burgos sección 07007	11481.0	11271.0	32857.0	31640.0	
0905907008 Burgos sección 07008	12470.0	12436.0	29500.0	29486.0	
0905907009 Burgos sección 07009	12736.0	12098.0	28129.0	26846.0	
0905907010 Burgos sección 07010	11437.0	11422.0	27717.0	28364.0	
0905908 Burgos distrito 08	13438.0	13119.0	33648.0	32889.0	
0905908001 Burgos sección 08001	9245.0	9271.0	22917.0	23724.0	
0905908002 Burgos sección 08002	10365.0	10404.0	23608.0	23922.0	
0905908003 Burgos sección 08003	12239.0	11826.0	30498.0	29831.0	
0905908004 Burgos sección 08004	19040.0	17940.0	54613.0	49767.0	
0905908005 Burgos sección 08005	13006.0	12911.0	32634.0	32446.0	
0905908006 Burgos sección 08006	15344.0	14932.0	33336.0	31796.0	
0905908007 Burgos sección 08007	10130.0	9974.0	23621.0	22804.0	
0905908008 Burgos sección 08008	12273.0	11836.0	31668.0	30781.0	
0905908009 Burgos sección 08009	11351.0	11490.0	26798.0	27635.0	
0905908010 Burgos sección 08010	12175.0	10637.0	32706.0	28231.0	
0905908011 Burgos sección 08011	19333.0	19770.0	54593.0	57075.0	
0905909 Burgos distrito 09	11328.0	11110.0	28029.0	27723.0	
0905909001 Burgos sección 09001	10659.0	10549.0	24755.0	24368.0	
0905909002 Burgos sección 09002	10366.0	10083.0	22195.0	22075.0	
0905909003 Burgos sección 09003	10862.0	10499.0	25429.0	25247.0	
0905909004 Burgos sección 09004	8679.0	8355.0	19920.0	19633.0	
0905909005 Burgos sección 09005	8099.0	8188.0	18079.0	18171.0	
0905909006 Burgos sección 09006	11745.0	11327.0	26827.0	26207.0	
0905909007 Burgos sección 09007	13193.0	12792.0	31263.0	30646.0	
0905909008 Burgos sección 09008	10937.0	10640.0	24791.0	24453.0	
0905909009 Burgos sección 09009	10937.0	10791.0	28619.0	28127.0	
0905909010 Burgos sección 09010	10554.0	10475.0	25717.0	25361.0	
0905909011 Burgos sección 09011	11487.0	11067.0	26105.0	26181.0	
0905909012 Burgos sección 09012	10771.0	10474.0	26854.0	26797.0	
0905909013 Burgos sección 09013	11391.0	11339.0	30365.0	30360.0	
0905909014 Burgos sección 09014	10308.0	10128.0	25377.0	24329.0	
0905909015 Burgos sección 09015	10099.0	9782.0	24998.0	24374.0	
0905909016 Burgos sección 09016	11676.0	11566.0	29555.0	29283.0	
0905909017 Burgos sección 09017	11669.0	11202.0	26359.0	25523.0	
0905909018 Burgos sección 09018	10220.0	10228.0	24496.0	24939.0	
0905909019 Burgos sección 09019	11791.0	11590.0	31250.0	30863.0	
0905909020 Burgos sección 09020	14223.0	13803.0	35680.0	35167.0	
0905909021 Burgos sección 09021	11966.0	11879.0	27888.0	28424.0	
0905909022 Burgos sección 09022	10137.0	9882.0	23741.0	23318.0	
0905909023 Burgos sección 09023	11397.0	11057.0	28630.0	27989.0	
0905909024 Burgos sección 09024	12490.0	12112.0	32973.0	32619.0	
0905909025 Burgos sección 09025	11782.0	10904.0	30328.0	28998.0	
0905909026 Burgos sección 09026	10545.0	10422.0	25458.0	25301.0	
0905909027 Burgos sección 09027	11868.0	11684.0	28338.0	28458.0	
0905909028 Burgos sección 09028	11301.0	11251.0	28458.0	28010.0	
0905909029 Burgos sección 09029	10937.0	10844.0	26420.0	26815.0	
0905909030 Burgos sección 09030	11116.0	11281.0	26714.0	27329.0	
0905909031 Burgos sección 09031	10895.0	10605.0	28012.0	27792.0	
0905909032 Burgos sección 09032	11681.0	11663.0	27644.0	27351.0	
0905909033 Burgos sección 09033	10096.0	9703.0	24701.0	24547.0	
0905909034 Burgos sección 09034	11779.0	12362.0	28212.0	29629.0	
0905909035 Burgos sección 09035	12486.0	12400.0	33861.0	34099.0	
0905909036 Burgos sección 09036	10887.0	10440.0	27482.0	27081.0	
0905909037 Burgos sección 09037	12831.0	12642.0	32794.0	33127.0	
0905909038 Burgos sección 09038	11715.0	11419.0	31391.0	30521.0	
0905909039 Burgos sección 09039	10668.0	10361.0	26670.0	25606.0	
0905909040 Burgos sección 09040	11650.0	11339.0	30359.0	29573.0	
0905909041 Burgos sección 09041	11187.0	10842.0	28988.0	28364.0	
0905909042 Burgos sección 09042	11558.0	11231.0	32403.0	31473.0	
0905909043 Burgos sección 09043	12601.0	12473.0	33286.0	32269.0	
0905909044 Burgos sección 09044	10989.0	11017.0	28117.0	28207.0	
09060 Busto de Bureba	11775.0	12159.0	22954.0	23268.0	
0906001 Busto de Bureba distrito 01	11775.0	12159.0	22954.0	23268.0	
0906001001 Busto de Bureba sección 01001	11775.0	12159.0	22954.0	23268.0	
09061 Cabañes de Esgueva	13086.0	11695.0	29193.0	25363.0	
0906101 Cabañes de Esgueva distrito 01	13086.0	11695.0	29193.0	25363.0	
0906101001 Cabañes de Esgueva sección 01001	13086.0	11695.0	29193.0	25363.0	
09062 Cabezón de la Sierra	.	.	.	.	
0906201 Cabezón de la Sierra distrito 01	.	.	.	.	
0906201001 Cabezón de la Sierra sección 01001	.	.	.	.	
09064 Caleruega	11805.0	12360.0	32464.0	33134.0	
0906401 Caleruega distrito 01	11805.0	12360.0	32464.0	33134.0	
0906401001 Caleruega sección 01001	11805.0	12360.0	32464.0	33134.0	
09065 Campillo de Aranda	14231.0	13354.0	33919.0	32197.0	
0906501 Campillo de Aranda distrito 01	14231.0	13354.0	33919.0	32197.0	
0906501001 Campillo de Aranda sección 01001	14231.0	13354.0	33919.0	32197.0	
09066 Campolara	.	.	.	.	
0906601 Campolara distrito 01	.	.	.	.	
0906601001 Campolara sección 01001	.	.	.	.	
09067 Canicosa de la Sierra	10349.0	9929.0	22407.0	21899.0	
0906701 Canicosa de la Sierra distrito 01	10349.0	9929.0	22407.0	21899.0	
0906701001 Canicosa de la Sierra sección 01001	10349.0	9929.0	22407.0	21899.0	
09068 Cantabrana	.	.	.	.	
0906801 Cantabrana distrito 01	.	.	.	.	
0906801001 Cantabrana sección 01001	.	.	.	.	
09070 Carazo	.	.	.	.	
0907001 Carazo distrito 01	.	.	.	.	
0907001001 Carazo sección 01001	.	.	.	.	
09071 Carcedo de Bureba	.	.	.	.	
0907101 Carcedo de Bureba distrito 01	.	.	.	.	
0907101001 Carcedo de Bureba sección 01001	.	.	.	.	
09072 Carcedo de Burgos	13800.0	15024.0	31220.0	32710.0	
0907201 Carcedo de Burgos distrito 01	13800.0	15024.0	31220.0	32710.0	
0907201001 Carcedo de Burgos sección 01001	13800.0	15024.0	31220.0	32710.0	
09073 Cardeñadijo	12006.0	11952.0	29594.0	29484.0	
0907301 Cardeñadijo distrito 01	12006.0	11952.0	29594.0	29484.0	
0907301001 Cardeñadijo sección 01001	12006.0	11952.0	29594.0	29484.0	
09074 Cardeñajimeno	14084.0	14098.0	34556.0	34575.0	
0907401 Cardeñajimeno distrito 01	14084.0	14098.0	34556.0	34575.0	
0907401001 Cardeñajimeno sección 01001	14084.0	14098.0	34556.0	34575.0	
09075 Cardeñuela Riopico	14359.0	13381.0	29231.0	29531.0	
0907501 Cardeñuela Riopico distrito 01	14359.0	13381.0	29231.0	29531.0	
0907501001 Cardeñuela Riopico sección 01001	14359.0	13381.0	29231.0	29531.0	
09076 Carrias	.	.	.	.	
0907601 Carrias distrito 01	.	.	.	.	
0907601001 Carrias sección 01001	.	.	.	.	
09077 Cascajares de Bureba	.	.	.	.	
0907701 Cascajares de Bureba distrito 01	.	.	.	.	
0907701001 Cascajares de Bureba sección 01001	.	.	.	.	
09078 Cascajares de la Sierra	.	.	.	.	
0907801 Cascajares de la Sierra distrito 01	.	.	.	.	
0907801001 Cascajares de la Sierra sección 01001	.	.	.	.	
09079 Castellanos de Castro	.	.	.	.	
0907901 Castellanos de Castro distrito 01	.	.	.	.	
0907901001 Castellanos de Castro sección 01001	.	.	.	.	
09083 Castil de Peones	.	.	.	.	
0908301 Castil de Peones distrito 01	.	.	.	.	
0908301001 Castil de Peones sección 01001	.	.	.	.	
09082 Castildelgado	.	.	.	.	
0908201 Castildelgado distrito 01	.	.	.	.	
0908201001 Castildelgado sección 01001	.	.	.	.	
09084 Castrillo de la Reina	12168.0	13446.0	23093.0	26369.0	
0908401 Castrillo de la Reina distrito 01	12168.0	13446.0	23093.0	26369.0	
0908401001 Castrillo de la Reina sección 01001	12168.0	13446.0	23093.0	26369.0	
09085 Castrillo de la Vega	10347.0	10415.0	25329.0	25874.0	
0908501 Castrillo de la Vega distrito 01	10347.0	10415.0	25329.0	25874.0	
0908501001 Castrillo de la Vega sección 01001	10347.0	10415.0	25329.0	25874.0	
09088 Castrillo de Riopisuerga	.	.	.	.	
0908801 Castrillo de Riopisuerga distrito 01	.	.	.	.	
0908801001 Castrillo de Riopisuerga sección 01001	.	.	.	.	
09086 Castrillo del Val	16258.0	15820.0	40469.0	39956.0	
0908601 Castrillo del Val distrito 01	16258.0	15820.0	40469.0	39956.0	
0908601001 Castrillo del Val sección 01001	16258.0	15820.0	40469.0	39956.0	
09090 Castrillo Mota de Judíos	.	.	.	.	
0909001 Castrillo Mota de Judíos distrito 01	.	.	.	.	
