Atlas de Distribución de Renta de los Hogares
Coruña, A
Indicadores de renta media
Unidades: Euros
	Renta media por persona 		Renta media por hogar		
1500803 Bergondo distrito 03	12054.0	11573.0	32550.0	31583.0	
1500803001 Bergondo sección 03001	12522.0	12192.0	33964.0	33297.0	
1500803002 Bergondo sección 03002	11151.0	10410.0	29856.0	28370.0	
15009 Betanzos	10824.0	10669.0	26227.0	25971.0	
1500901 Betanzos distrito 01	10824.0	10669.0	26227.0	25971.0	
1500901001 Betanzos sección 01001	9294.0	9134.0	20749.0	20358.0	
1500901004 Betanzos sección 01004	11368.0	11123.0	26824.0	26814.0	
1500901005 Betanzos sección 01005	11735.0	11587.0	28181.0	27594.0	
1500901006 Betanzos sección 01006	11114.0	11214.0	27100.0	27171.0	
1500901007 Betanzos sección 01007	10593.0	10324.0	24728.0	24400.0	
1500901008 Betanzos sección 01008	10020.0	9961.0	25629.0	25899.0	
1500901009 Betanzos sección 01009	10800.0	10439.0	28680.0	28350.0	
1500901010 Betanzos sección 01010	11102.0	10938.0	28418.0	27926.0	
1500901012 Betanzos sección 01012	11423.0	11236.0	27781.0	27496.0	
15010 Boimorto	9227.0	9125.0	23369.0	23391.0	
1501001 Boimorto distrito 01	8767.0	8352.0	22974.0	22494.0	
1501001001 Boimorto sección 01001	8767.0	8352.0	22974.0	22494.0	
1501002 Boimorto distrito 02	9678.0	9906.0	23732.0	24213.0	
1501002001 Boimorto sección 02001	9678.0	9906.0	23732.0	24213.0	
15011 Boiro	9644.0	9246.0	26676.0	25703.0	
1501101 Boiro distrito 01	9972.0	9462.0	26619.0	25382.0	
1501101001 Boiro sección 01001	9462.0	8912.0	25076.0	24035.0	
1501101002 Boiro sección 01002	10539.0	10023.0	27651.0	26322.0	
1501101003 Boiro sección 01003	9797.0	9378.0	25747.0	24289.0	
1501101005 Boiro sección 01005	10021.0	9524.0	26390.0	25307.0	
1501101006 Boiro sección 01006	9375.0	8945.0	26351.0	25442.0	
1501101007 Boiro sección 01007	9958.0	9444.0	29132.0	27737.0	
1501101008 Boiro sección 01008	9630.0	9305.0	25177.0	24304.0	
1501101009 Boiro sección 01009	10592.0	9678.0	27155.0	25438.0	
1501102 Boiro distrito 02	9276.0	9094.0	27829.0	27400.0	
1501102001 Boiro sección 02001	9732.0	9358.0	28542.0	27486.0	
1501102002 Boiro sección 02002	9479.0	9432.0	28684.0	28973.0	
1501102003 Boiro sección 02003	8471.0	8330.0	25839.0	25269.0	
1501103 Boiro distrito 03	8778.0	8614.0	26106.0	25752.0	
1501103001 Boiro sección 03001	8767.0	8550.0	28861.0	28009.0	
1501103002 Boiro sección 03002	8562.0	8462.0	23592.0	23516.0	
1501103003 Boiro sección 03003	9188.0	8987.0	26942.0	26676.0	
15012 Boqueixón	10038.0	9655.0	29006.0	28386.0	
1501201 Boqueixón distrito 01	10038.0	9655.0	29006.0	28386.0	
1501201001 Boqueixón sección 01001	9923.0	9807.0	28450.0	28465.0	
1501201002 Boqueixón sección 01002	9948.0	9361.0	30278.0	29017.0	
1501201004 Boqueixón sección 01004	11082.0	10742.0	29041.0	28706.0	
1501201005 Boqueixón sección 01005	9237.0	8969.0	27436.0	27040.0	
15013 Brión	10864.0	10652.0	27804.0	27097.0	
1501301 Brión distrito 01	10878.0	10808.0	25843.0	25610.0	
1501301001 Brión sección 01001	10878.0	10808.0	25843.0	25610.0	
1501302 Brión distrito 02	11814.0	11512.0	31606.0	30935.0	
1501302001 Brión sección 02001	11080.0	11190.0	29638.0	30188.0	
1501302002 Brión sección 02002	12303.0	11723.0	32916.0	31422.0	
1501303 Brión distrito 03	10014.0	9942.0	24805.0	23725.0	
1501303001 Brión sección 03001	10014.0	9942.0	24805.0	23725.0	
1501304 Brión distrito 04	9341.0	9026.0	24924.0	24270.0	
1501304001 Brión sección 04001	9341.0	9026.0	24924.0	24270.0	
15014 Cabana de Bergantiños	9061.0	8816.0	25127.0	24875.0	
1501401 Cabana de Bergantiños distrito 01	9228.0	8970.0	25518.0	25281.0	
1501401001 Cabana de Bergantiños sección 01001	9031.0	8694.0	24615.0	24260.0	
1501401002 Cabana de Bergantiños sección 01002	9429.0	9258.0	26467.0	26369.0	
1501402 Cabana de Bergantiños distrito 02	8820.0	8596.0	24558.0	24289.0	
1501402001 Cabana de Bergantiños sección 02001	8524.0	8215.0	25331.0	24955.0	
1501402002 Cabana de Bergantiños sección 02002	8439.0	8296.0	22467.0	22639.0	
1501402003 Cabana de Bergantiños sección 02003	9579.0	9369.0	26056.0	25410.0	
15015 Cabanas	12089.0	12130.0	30313.0	30341.0	
1501501 Cabanas distrito 01	12089.0	12130.0	30313.0	30341.0	
1501501001 Cabanas sección 01001	12086.0	12553.0	31235.0	32508.0	
1501501002 Cabanas sección 01002	13216.0	13027.0	32460.0	32002.0	
1501501003 Cabanas sección 01003	11024.0	10800.0	27271.0	26463.0	
15016 Camariñas	8112.0	7833.0	20217.0	19713.0	
1501601 Camariñas distrito 01	8112.0	7833.0	20217.0	19713.0	
1501601001 Camariñas sección 01001	7557.0	7469.0	17916.0	17898.0	
1501601002 Camariñas sección 01002	7901.0	7832.0	21065.0	21081.0	
1501601003 Camariñas sección 01003	8715.0	8461.0	21692.0	21508.0	
1501601004 Camariñas sección 01004	8489.0	8030.0	20361.0	19350.0	
1501601005 Camariñas sección 01005	8242.0	7631.0	20450.0	19069.0	
15017 Cambre	11174.0	10812.0	29219.0	28210.0	
1501701 Cambre distrito 01	11010.0	10613.0	28345.0	27222.0	
1501701001 Cambre sección 01001	12935.0	12351.0	34252.0	32953.0	
1501701002 Cambre sección 01002	12361.0	11612.0	32875.0	30862.0	
1501701003 Cambre sección 01003	9731.0	9678.0	25280.0	24978.0	
1501701004 Cambre sección 01004	10141.0	9896.0	26718.0	25911.0	
1501701005 Cambre sección 01005	12912.0	11978.0	35750.0	33428.0	
1501701006 Cambre sección 01006	9532.0	9025.0	24300.0	22902.0	
1501701007 Cambre sección 01007	10923.0	10621.0	27136.0	26180.0	
1501701008 Cambre sección 01008	11338.0	10908.0	25998.0	24756.0	
1501701009 Cambre sección 01009	9874.0	9558.0	27941.0	27110.0	
1501701010 Cambre sección 01010	10871.0	10245.0	27727.0	26260.0	
1501701011 Cambre sección 01011	10920.0	10680.0	26037.0	24869.0	
1501701012 Cambre sección 01012	11276.0	11296.0	29130.0	29489.0	
1501702 Cambre distrito 02	11676.0	11410.0	32056.0	31392.0	
1501702001 Cambre sección 02001	11006.0	11202.0	29663.0	30753.0	
1501702002 Cambre sección 02002	12213.0	11928.0	34556.0	33406.0	
1501702003 Cambre sección 02003	12501.0	12176.0	34306.0	33282.0	
1501702004 Cambre sección 02004	10034.0	9415.0	27061.0	25700.0	
15018 Capela, A	11191.0	11158.0	29662.0	30604.0	
1501801 Capela, A distrito 01	11191.0	11158.0	29662.0	30604.0	
1501801001 Capela, A sección 01001	11191.0	11158.0	29662.0	30604.0	
15019 Carballo	9498.0	9077.0	22553.0	21632.0	
1501901 Carballo distrito 01	9498.0	9077.0	22553.0	21632.0	
1501901001 Carballo sección 01001	12809.0	12314.0	30137.0	28384.0	
1501901002 Carballo sección 01002	9357.0	8651.0	22945.0	21389.0	
1501901003 Carballo sección 01003	9828.0	9428.0	24739.0	23690.0	
1501901004 Carballo sección 01004	9248.0	8656.0	21136.0	19725.0	
1501901005 Carballo sección 01005	10332.0	10037.0	25462.0	24493.0	
1501901006 Carballo sección 01006	9679.0	9485.0	23843.0	23082.0	
1501901007 Carballo sección 01007	6489.0	6486.0	17051.0	17170.0	
1501901008 Carballo sección 01008	7330.0	7225.0	18998.0	18934.0	
1501901009 Carballo sección 01009	9281.0	8930.0	25226.0	24737.0	
1501901010 Carballo sección 01010	8665.0	8355.0	23585.0	22802.0	
1501901011 Carballo sección 01011	8963.0	8941.0	18978.0	19044.0	
1501901012 Carballo sección 01012	8786.0	8299.0	18584.0	17528.0	
1501901013 Carballo sección 01013	9324.0	9019.0	22135.0	21638.0	
1501901014 Carballo sección 01014	9358.0	8847.0	23962.0	23312.0	
1501901015 Carballo sección 01015	9069.0	8773.0	19012.0	18831.0	
1501901016 Carballo sección 01016	8838.0	8472.0	21751.0	21120.0	
1501901017 Carballo sección 01017	9286.0	9203.0	18943.0	18909.0	
1501901019 Carballo sección 01019	8565.0	8291.0	20271.0	19766.0	
1501901020 Carballo sección 01020	9762.0	9228.0	26551.0	25255.0	
1501901021 Carballo sección 01021	9784.0	9526.0	19029.0	18351.0	
1501901022 Carballo sección 01022	10865.0	10221.0	21590.0	20540.0	
1501901023 Carballo sección 01023	8794.0	8487.0	21984.0	21397.0	
1501901024 Carballo sección 01024	8629.0	8408.0	22607.0	22099.0	
1501901025 Carballo sección 01025	11255.0	10144.0	25967.0	23322.0	
1501901026 Carballo sección 01026	9888.0	9868.0	22225.0	22223.0	
1501901027 Carballo sección 01027	9525.0	9141.0	22278.0	21338.0	
1501901029 Carballo sección 01029	10887.0	9805.0	25964.0	23369.0	
1501901030 Carballo sección 01030	8713.0	8086.0	18179.0	17435.0	
15901 Cariño	9314.0	8969.0	20948.0	20315.0	
1590101 Cariño distrito 01	9314.0	8969.0	20948.0	20315.0	
1590101001 Cariño sección 01001	9329.0	8923.0	21009.0	20334.0	
1590101002 Cariño sección 01002	9388.0	8852.0	21952.0	20767.0	
1590101003 Cariño sección 01003	9217.0	9154.0	19849.0	19824.0	
15020 Carnota	9269.0	9084.0	22460.0	22445.0	
1502001 Carnota distrito 01	9297.0	9043.0	22083.0	21929.0	
1502001001 Carnota sección 01001	9321.0	9032.0	22394.0	22226.0	
1502001002 Carnota sección 01002	9280.0	9052.0	21861.0	21715.0	
1502002 Carnota distrito 02	9236.0	9131.0	22918.0	23068.0	
1502002001 Carnota sección 02001	9421.0	9023.0	24559.0	24001.0	
1502002002 Carnota sección 02002	9106.0	9680.0	21858.0	23580.0	
1502002003 Carnota sección 02003	""	8787.0	""	21463.0	
15021 Carral	10595.0	10279.0	26595.0	26061.0	
1502101 Carral distrito 01	10345.0	10011.0	25722.0	25159.0	
1502101001 Carral sección 01001	10191.0	10001.0	25872.0	25446.0	
1502101002 Carral sección 01002	10579.0	10432.0	25188.0	25387.0	
1502101003 Carral sección 01003	10301.0	9767.0	25951.0	24851.0	
1502102 Carral distrito 02	11201.0	10912.0	28783.0	28258.0	
1502102001 Carral sección 02001	11787.0	10885.0	30786.0	28497.0	
1502102002 Carral sección 02002	10692.0	10936.0	27095.0	28056.0	
15022 Cedeira	9622.0	9467.0	23013.0	22642.0	
1502201 Cedeira distrito 01	9622.0	9467.0	23013.0	22642.0	
1502201001 Cedeira sección 01001	10925.0	10566.0	25098.0	24530.0	
1502201002 Cedeira sección 01002	9000.0	9006.0	21416.0	21440.0	
1502201003 Cedeira sección 01003	9982.0	9948.0	25000.0	24845.0	
1502201004 Cedeira sección 01004	10004.0	9591.0	23644.0	22605.0	
