Atlas de Distribución de Renta de los Hogares
Huesca
Indicadores de renta media
Unidades: Euros
	Renta media por persona 		Renta media por hogar		
2203501001 Arén sección 01001	11081.0	10468.0	25282.0	23763.0	
22036 Argavieso	11810.0	11909.0	30586.0	31340.0	
2203601 Argavieso distrito 01	11810.0	11909.0	30586.0	31340.0	
2203601001 Argavieso sección 01001	11810.0	11909.0	30586.0	31340.0	
22037 Arguis	18294.0	18304.0	40580.0	38502.0	
2203701 Arguis distrito 01	18294.0	18304.0	40580.0	38502.0	
2203701001 Arguis sección 01001	18294.0	18304.0	40580.0	38502.0	
22039 Ayerbe	10779.0	10559.0	25215.0	24837.0	
2203901 Ayerbe distrito 01	10779.0	10559.0	25215.0	24837.0	
2203901001 Ayerbe sección 01001	10779.0	10559.0	25215.0	24837.0	
22040 Azanuy-Alins	10807.0	10205.0	24785.0	22694.0	
2204001 Azanuy-Alins distrito 01	10807.0	10205.0	24785.0	22694.0	
2204001001 Azanuy-Alins sección 01001	10807.0	10205.0	24785.0	22694.0	
22041 Azara	10521.0	10272.0	27849.0	27055.0	
2204101 Azara distrito 01	10521.0	10272.0	27849.0	27055.0	
2204101001 Azara sección 01001	10521.0	10272.0	27849.0	27055.0	
22042 Azlor	10537.0	11173.0	24761.0	25754.0	
2204201 Azlor distrito 01	10537.0	11173.0	24761.0	25754.0	
2204201001 Azlor sección 01001	10537.0	11173.0	24761.0	25754.0	
22043 Baélls	8952.0	8822.0	19583.0	19334.0	
2204301 Baélls distrito 01	8952.0	8822.0	19583.0	19334.0	
2204301001 Baélls sección 01001	8952.0	8822.0	19583.0	19334.0	
22044 Bailo	12180.0	11559.0	31803.0	30504.0	
2204401 Bailo distrito 01	12180.0	11559.0	31803.0	30504.0	
2204401001 Bailo sección 01001	12180.0	11559.0	31803.0	30504.0	
22045 Baldellou	.	.	.	.	
2204501 Baldellou distrito 01	.	.	.	.	
2204501001 Baldellou sección 01001	.	.	.	.	
22046 Ballobar	10076.0	10760.0	27125.0	28727.0	
2204601 Ballobar distrito 01	10076.0	10760.0	27125.0	28727.0	
2204601001 Ballobar sección 01001	10076.0	10760.0	27125.0	28727.0	
22047 Banastás	16661.0	15915.0	45662.0	43694.0	
2204701 Banastás distrito 01	16661.0	15915.0	45662.0	43694.0	
2204701001 Banastás sección 01001	16661.0	15915.0	45662.0	43694.0	
22048 Barbastro	11191.0	11043.0	28877.0	28324.0	
2204801 Barbastro distrito 01	11191.0	11043.0	28877.0	28324.0	
2204801002 Barbastro sección 01002	11053.0	10779.0	29598.0	28563.0	
2204801003 Barbastro sección 01003	10908.0	11216.0	26814.0	27563.0	
2204801004 Barbastro sección 01004	11254.0	11406.0	28681.0	28514.0	
2204801005 Barbastro sección 01005	10470.0	10275.0	28155.0	27421.0	
2204801006 Barbastro sección 01006	12212.0	11944.0	30761.0	30105.0	
2204801007 Barbastro sección 01007	10416.0	10248.0	24208.0	23850.0	
2204801008 Barbastro sección 01008	12410.0	12216.0	32511.0	32463.0	
2204801009 Barbastro sección 01009	9969.0	9618.0	24949.0	24202.0	
2204801010 Barbastro sección 01010	10588.0	10609.0	26907.0	26293.0	
2204801011 Barbastro sección 01011	11663.0	11320.0	31709.0	30286.0	
2204801012 Barbastro sección 01012	12792.0	12513.0	34683.0	34423.0	
22049 Barbués	.	.	.	.	
2204901 Barbués distrito 01	.	.	.	.	
2204901001 Barbués sección 01001	.	.	.	.	
22050 Barbuñales	.	.	.	.	
2205001 Barbuñales distrito 01	.	.	.	.	
2205001001 Barbuñales sección 01001	.	.	.	.	
22051 Bárcabo	12435.0	11881.0	27461.0	27553.0	
2205101 Bárcabo distrito 01	12435.0	11881.0	27461.0	27553.0	
