Atlas de Distribución de Renta de los Hogares
Palmas, Las
Indicadores de renta media
Unidades: Euros
	Renta media por persona 		Renta media por hogar		
3500601001 Arucas sección 01001	10384.0	10491.0	28319.0	28677.0	
3500601002 Arucas sección 01002	12756.0	12353.0	35019.0	33543.0	
3500601003 Arucas sección 01003	9163.0	8816.0	27508.0	26358.0	
3500601004 Arucas sección 01004	9997.0	9484.0	28610.0	27542.0	
3500601005 Arucas sección 01005	8452.0	8019.0	24884.0	23773.0	
3500602 Arucas distrito 02	8716.0	8382.0	25663.0	24646.0	
3500602001 Arucas sección 02001	7995.0	7694.0	24604.0	23709.0	
3500602002 Arucas sección 02002	9248.0	8729.0	26642.0	25373.0	
3500602003 Arucas sección 02003	9822.0	9629.0	26874.0	25860.0	
3500603 Arucas distrito 03	9677.0	9241.0	27308.0	25990.0	
3500603001 Arucas sección 03001	.	.	.	.	
3500603002 Arucas sección 03002	.	.	.	.	
3500603003 Arucas sección 03003	.	.	.	.	
3500603004 Arucas sección 03004	.	.	.	.	
3500603005 Arucas sección 03005	.	.	.	.	
3500604 Arucas distrito 04	10048.0	9731.0	27675.0	26929.0	
3500604001 Arucas sección 04001	9487.0	9410.0	26459.0	26033.0	
3500604002 Arucas sección 04002	9123.0	8592.0	25839.0	24583.0	
3500604003 Arucas sección 04003	12177.0	11794.0	31583.0	30876.0	
3500604004 Arucas sección 04004	10347.0	9686.0	28511.0	27404.0	
3500605 Arucas distrito 05	9503.0	9070.0	27003.0	25914.0	
3500605001 Arucas sección 05001	9259.0	8880.0	24250.0	23650.0	
3500605002 Arucas sección 05002	10161.0	9625.0	30464.0	29010.0	
3500605003 Arucas sección 05003	8916.0	8579.0	25716.0	24997.0	
3500605004 Arucas sección 05004	7008.0	6922.0	22373.0	21627.0	
3500605005 Arucas sección 05005	9028.0	8693.0	24817.0	23993.0	
3500605006 Arucas sección 05006	11019.0	10324.0	31264.0	29425.0	
3500606 Arucas distrito 06	11715.0	11252.0	32129.0	31153.0	
3500606001 Arucas sección 06001	12231.0	11471.0	33884.0	32364.0	
3500606002 Arucas sección 06002	10688.0	10713.0	29245.0	29092.0	
3500606003 Arucas sección 06003	11996.0	11517.0	32087.0	31158.0	
3500607 Arucas distrito 07	7990.0	7617.0	23307.0	22276.0	
3500607001 Arucas sección 07001	8052.0	7707.0	23467.0	22419.0	
3500607002 Arucas sección 07002	7885.0	7464.0	23035.0	22030.0	
35007 Betancuria	9898.0	9780.0	29964.0	29250.0	
3500701 Betancuria distrito 01	9898.0	9780.0	29964.0	29250.0	
3500701001 Betancuria sección 01001	9898.0	9780.0	29964.0	29250.0	
35008 Firgas	9378.0	9151.0	26907.0	26254.0	
3500801 Firgas distrito 01	9388.0	9047.0	27084.0	26020.0	
3500801001 Firgas sección 01001	9335.0	8917.0	26060.0	24971.0	
3500801002 Firgas sección 01002	9439.0	9174.0	28144.0	27102.0	
3500802 Firgas distrito 02	9879.0	9783.0	27254.0	26604.0	
3500802001 Firgas sección 02001	9879.0	9783.0	27254.0	26604.0	
3500803 Firgas distrito 03	8766.0	8464.0	24607.0	24174.0	
3500803001 Firgas sección 03001	8385.0	8211.0	22484.0	22201.0	
3500803002 Firgas sección 03002	9175.0	8721.0	27116.0	26414.0	
3500804 Firgas distrito 04	9514.0	9399.0	28112.0	27753.0	
3500804001 Firgas sección 04001	9564.0	9618.0	26646.0	27242.0	
3500804002 Firgas sección 04002	9475.0	9219.0	29383.0	28204.0	
35009 Gáldar	9116.0	8700.0	25939.0	24931.0	
3500901 Gáldar distrito 01	9116.0	8700.0	25939.0	24931.0	
3500901001 Gáldar sección 01001	11369.0	11091.0	32303.0	31657.0	
3500901002 Gáldar sección 01002	11335.0	10601.0	31068.0	29226.0	
3500901003 Gáldar sección 01003	8876.0	8621.0	26816.0	26401.0	
3500901004 Gáldar sección 01004	9666.0	9266.0	28052.0	26925.0	
3500901005 Gáldar sección 01005	7156.0	6756.0	21717.0	20975.0	
3500901006 Gáldar sección 01006	8929.0	8455.0	24132.0	23184.0	
3500901007 Gáldar sección 01007	8803.0	8378.0	24669.0	23494.0	
3500901008 Gáldar sección 01008	9523.0	9243.0	26426.0	25621.0	
3500901009 Gáldar sección 01009	8090.0	7588.0	25434.0	23950.0	
3500901010 Gáldar sección 01010	9209.0	8595.0	26229.0	24748.0	
3500901011 Gáldar sección 01011	7553.0	7527.0	18742.0	18360.0	
3500901013 Gáldar sección 01013	11593.0	11195.0	31182.0	29489.0	
3500901014 Gáldar sección 01014	7704.0	7252.0	21946.0	21099.0	
3500901015 Gáldar sección 01015	8469.0	8193.0	23855.0	23761.0	
3500901016 Gáldar sección 01016	8620.0	8208.0	25065.0	22914.0	
3500901017 Gáldar sección 01017	7638.0	7409.0	23419.0	23366.0	
35010 Haría	10745.0	10374.0	26942.0	26076.0	
3501001 Haría distrito 01	10745.0	10374.0	26942.0	26076.0	
3501001001 Haría sección 01001	10852.0	10562.0	29594.0	28248.0	
3501001002 Haría sección 01002	11024.0	10634.0	25652.0	25263.0	
3501001003 Haría sección 01003	10774.0	10428.0	27231.0	26247.0	
3501001004 Haría sección 01004	10390.0	9922.0	25799.0	24937.0	
35011 Ingenio	9103.0	8767.0	26055.0	24981.0	
3501101 Ingenio distrito 01	9269.0	8926.0	26116.0	24862.0	
3501101001 Ingenio sección 01001	10472.0	10155.0	28202.0	27291.0	
3501101002 Ingenio sección 01002	8168.0	7553.0	22861.0	21250.0	
3501101003 Ingenio sección 01003	9782.0	9586.0	26786.0	26321.0	
3501101004 Ingenio sección 01004	9329.0	9133.0	27074.0	26420.0	
3501101005 Ingenio sección 01005	7556.0	7156.0	21652.0	17914.0	
3501101006 Ingenio sección 01006	9231.0	9108.0	25788.0	25161.0	
3501101007 Ingenio sección 01007	9622.0	8906.0	28212.0	26964.0	
3501102 Ingenio distrito 02	9869.0	9571.0	27901.0	27232.0	
3501102001 Ingenio sección 02001	10788.0	10086.0	28757.0	27027.0	
3501102002 Ingenio sección 02002	8930.0	8899.0	25503.0	25511.0	
3501102003 Ingenio sección 02003	9905.0	9732.0	29386.0	29148.0	
3501103 Ingenio distrito 03	8721.0	8372.0	25351.0	24261.0	
3501103001 Ingenio sección 03001	9132.0	9065.0	25472.0	25313.0	
3501103002 Ingenio sección 03002	8971.0	8358.0	26620.0	24342.0	
3501103003 Ingenio sección 03003	8375.0	8068.0	24150.0	22992.0	
3501103004 Ingenio sección 03004	7835.0	7459.0	24959.0	23767.0	
3501103005 Ingenio sección 03005	8520.0	8250.0	26054.0	24862.0	
3501103006 Ingenio sección 03006	8076.0	7721.0	25120.0	23602.0	
3501103007 Ingenio sección 03007	9285.0	8768.0	26474.0	25142.0	
3501103008 Ingenio sección 03008	10241.0	9925.0	24556.0	24497.0	
35012 Mogán	8342.0	8087.0	22965.0	22062.0	
3501201 Mogán distrito 01	8803.0	8723.0	24297.0	24575.0	
3501201001 Mogán sección 01001	9561.0	9584.0	25737.0	26386.0	
3501201002 Mogán sección 01002	8773.0	8576.0	22924.0	23120.0	
3501201003 Mogán sección 01003	8073.0	8007.0	23902.0	23935.0	
3501202 Mogán distrito 02	7374.0	7311.0	19137.0	18496.0	
3501202001 Mogán sección 02001	7374.0	7311.0	19137.0	18496.0	
3501203 Mogán distrito 03	8050.0	7789.0	23770.0	22692.0	
3501203001 Mogán sección 03001	8287.0	7968.0	26401.0	25447.0	
3501203002 Mogán sección 03002	7887.0	7665.0	22175.0	21063.0	
3501204 Mogán distrito 04	8987.0	8457.0	25120.0	23393.0	
3501204001 Mogán sección 04001	8436.0	8141.0	27425.0	25794.0	
3501204002 Mogán sección 04002	9536.0	8835.0	24200.0	22318.0	
3501204003 Mogán sección 04003	8374.0	7940.0	24535.0	23062.0	
3501205 Mogán distrito 05	8615.0	8393.0	26771.0	25929.0	
3501205001 Mogán sección 05001	8615.0	8393.0	26771.0	25929.0	
35013 Moya	8987.0	8697.0	23889.0	23199.0	
3501301 Moya distrito 01	8987.0	8697.0	23889.0	23199.0	
3501301001 Moya sección 01001	10888.0	10429.0	28780.0	27754.0	
3501301002 Moya sección 01002	8171.0	7715.0	22634.0	21610.0	
3501301003 Moya sección 01003	8058.0	8155.0	21884.0	22207.0	
3501301004 Moya sección 01004	9579.0	9156.0	24505.0	23666.0	
3501301005 Moya sección 01005	8657.0	8396.0	24020.0	23037.0	
3501301006 Moya sección 01006	8564.0	8551.0	20437.0	20581.0	
35014 Oliva, La	7372.0	7610.0	21408.0	20873.0	
3501401 Oliva, La distrito 01	7372.0	7610.0	21408.0	20873.0	
3501401001 Oliva, La sección 01001	9065.0	9051.0	27999.0	27091.0	
3501401002 Oliva, La sección 01002	8225.0	8463.0	24983.0	24686.0	
3501401003 Oliva, La sección 01003	6802.0	6994.0	18634.0	17712.0	
3501401004 Oliva, La sección 01004	8219.0	8770.0	20427.0	20383.0	
3501401005 Oliva, La sección 01005	7226.0	7455.0	21403.0	21079.0	
3501401006 Oliva, La sección 01006	6331.0	6495.0	18792.0	18360.0	
3501401007 Oliva, La sección 01007	6642.0	6597.0	20083.0	18972.0	
3501401008 Oliva, La sección 01008	7070.0	7110.0	20325.0	19272.0	
3501401009 Oliva, La sección 01009	6861.0	7315.0	20669.0	20374.0	
35015 Pájara	9746.0	9386.0	24657.0	23418.0	
3501501 Pájara distrito 01	10521.0	10270.0	27986.0	27420.0	
3501501001 Pájara sección 01001	10521.0	10270.0	27986.0	27420.0	
3501502 Pájara distrito 02	9599.0	8824.0	22478.0	20733.0	
3501502001 Pájara sección 02001	9599.0	8824.0	22478.0	20733.0	
3501503 Pájara distrito 03	9435.0	9159.0	22645.0	21422.0	
3501503001 Pájara sección 03001	10273.0	9837.0	22826.0	21766.0	
3501503002 Pájara sección 03002	8154.0	7894.0	22822.0	22261.0	
3501503003 Pájara sección 03003	9672.0	9486.0	22403.0	20738.0	
3501504 Pájara distrito 04	9854.0	9516.0	26052.0	24806.0	
3501504001 Pájara sección 04001	10450.0	10209.0	22547.0	21109.0	
3501504002 Pájara sección 04002	9034.0	8889.0	24570.0	23494.0	
3501504003 Pájara sección 04003	9669.0	9013.0	25283.0	23320.0	
3501504004 Pájara sección 04004	9373.0	8935.0	27256.0	26110.0	
3501504005 Pájara sección 04005	9545.0	9167.0	28043.0	26982.0	
3501504006 Pájara sección 04006	11634.0	11498.0	31713.0	31032.0	
35016 Palmas de Gran Canaria, Las	10777.0	10542.0	30079.0	29205.0	
3501601 Palmas de Gran Canaria, Las distrito 01	9379.0	9062.0	26809.0	26108.0	
3501601001 Palmas de Gran Canaria, Las sección 01001	10356.0	15964.0	26523.0	40157.0	
3501601003 Palmas de Gran Canaria, Las sección 01003	15136.0	16058.0	38091.0	40167.0	
3501601004 Palmas de Gran Canaria, Las sección 01004	14198.0	13738.0	38055.0	36710.0	
3501601005 Palmas de Gran Canaria, Las sección 01005	11970.0	12074.0	31368.0	32141.0	
