Atlas de Distribución de Renta de los Hogares
Lugo
Indicadores de renta media
Unidades: Euros
	Renta media por persona 		Renta media por hogar		
2701401 Corgo, O distrito 01	10399.0	10187.0	26012.0	25988.0	
2701401001 Corgo, O sección 01001	10225.0	10101.0	25577.0	25602.0	
2701401002 Corgo, O sección 01002	10023.0	9811.0	25747.0	25753.0	
2701401003 Corgo, O sección 01003	9449.0	9250.0	24131.0	24384.0	
2701401004 Corgo, O sección 01004	11904.0	11602.0	28342.0	27995.0	
27015 Cospeito	9418.0	8995.0	24813.0	24086.0	
2701501 Cospeito distrito 01	9418.0	8995.0	24813.0	24086.0	
2701501001 Cospeito sección 01001	9871.0	9383.0	24632.0	23608.0	
2701501002 Cospeito sección 01002	8978.0	8564.0	24118.0	22980.0	
2701501003 Cospeito sección 01003	9329.0	8940.0	25745.0	25517.0	
2701501004 Cospeito sección 01004	9349.0	8964.0	24404.0	23893.0	
27017 Folgoso do Courel	10176.0	9807.0	22181.0	21334.0	
2701701 Folgoso do Courel distrito 01	10176.0	9807.0	22181.0	21334.0	
2701701001 Folgoso do Courel sección 01001	10176.0	9807.0	22181.0	21334.0	
27018 Fonsagrada, A	9744.0	9471.0	22814.0	22112.0	
2701801 Fonsagrada, A distrito 01	10394.0	10283.0	23692.0	23235.0	
2701801001 Fonsagrada, A sección 01001	9638.0	9297.0	22655.0	21848.0	
2701801002 Fonsagrada, A sección 01002	10668.0	10652.0	24052.0	23727.0	
2701802 Fonsagrada, A distrito 02	8444.0	8040.0	20682.0	19788.0	
2701802001 Fonsagrada, A sección 02001	8444.0	8040.0	20682.0	19788.0	
2701803 Fonsagrada, A distrito 03	9490.0	8954.0	22728.0	21533.0	
2701803001 Fonsagrada, A sección 03001	9490.0	8954.0	22728.0	21533.0	
27019 Foz	11315.0	11034.0	27076.0	25915.0	
2701901 Foz distrito 01	11315.0	11034.0	27076.0	25915.0	
2701901001 Foz sección 01001	11658.0	11151.0	27218.0	25992.0	
2701901002 Foz sección 01002	11689.0	11776.0	25360.0	25791.0	
2701901003 Foz sección 01003	9500.0	9163.0	27439.0	23321.0	
2701901004 Foz sección 01004	11136.0	10616.0	27153.0	23838.0	
2701901005 Foz sección 01005	10669.0	10697.0	26801.0	26565.0	
2701901006 Foz sección 01006	12138.0	11542.0	30071.0	28537.0	
2701901007 Foz sección 01007	11270.0	11021.0	27293.0	26295.0	
27020 Friol	9722.0	9355.0	24421.0	24003.0	
2702001 Friol distrito 01	9722.0	9355.0	24421.0	24003.0	
2702001001 Friol sección 01001	10728.0	10609.0	25072.0	25366.0	
2702001002 Friol sección 01002	9039.0	8677.0	25013.0	24897.0	
2702001003 Friol sección 01003	8594.0	8119.0	23338.0	22657.0	
2702001004 Friol sección 01004	9435.0	8845.0	23852.0	22531.0	
27022 Guitiriz	9609.0	9376.0	24888.0	24218.0	
2702201 Guitiriz distrito 01	9026.0	8621.0	24448.0	23563.0	
2702201001 Guitiriz sección 01001	9071.0	8650.0	23422.0	22524.0	
