Atlas de Distribución de Renta de los Hogares
Madrid
Indicadores de renta media
Unidades: Euros
	Renta media por persona 		Renta media por hogar		
	2016	2015	2016	2015	
28001 Acebeda, La	.	.	.	.	
2800101 Acebeda, La distrito 01	.	.	.	.	
2800504006 Alcalá de Henares sección 04006	10092.0	9992.0	31791.0	31193.0	
2800504007 Alcalá de Henares sección 04007	15171.0	14330.0	45378.0	43421.0	
2800504008 Alcalá de Henares sección 04008	14113.0	13691.0	42883.0	41149.0	
2800504009 Alcalá de Henares sección 04009	10636.0	10380.0	33372.0	32346.0	
2800504010 Alcalá de Henares sección 04010	14792.0	14627.0	46849.0	46526.0	
2800504011 Alcalá de Henares sección 04011	14177.0	13894.0	44105.0	42279.0	
2800504012 Alcalá de Henares sección 04012	8720.0	8457.0	26306.0	25118.0	
2800504013 Alcalá de Henares sección 04013	14106.0	13696.0	44818.0	43175.0	
2800504014 Alcalá de Henares sección 04014	13565.0	13760.0	44856.0	45157.0	
2800504015 Alcalá de Henares sección 04015	7411.0	7255.0	24628.0	24255.0	
2800504016 Alcalá de Henares sección 04016	13596.0	13101.0	43108.0	41256.0	
2800504017 Alcalá de Henares sección 04017	15385.0	15743.0	33060.0	31770.0	
2800505 Alcalá de Henares distrito 05	11759.0	11904.0	33992.0	33624.0	
2800505001 Alcalá de Henares sección 05001	8601.0	9002.0	25319.0	25117.0	
2800505002 Alcalá de Henares sección 05002	11095.0	11299.0	32781.0	31619.0	
2800505003 Alcalá de Henares sección 05003	9936.0	10281.0	26963.0	26638.0	
2800505004 Alcalá de Henares sección 05004	9597.0	9805.0	26557.0	26606.0	
2800505005 Alcalá de Henares sección 05005	10739.0	10936.0	29487.0	29155.0	
2800505006 Alcalá de Henares sección 05006	13857.0	13712.0	39121.0	38681.0	
2800505007 Alcalá de Henares sección 05007	12602.0	14149.0	37621.0	41255.0	
2800505008 Alcalá de Henares sección 05008	12266.0	12558.0	34129.0	35580.0	
2800505009 Alcalá de Henares sección 05009	7948.0	7895.0	23106.0	22108.0	
2800505010 Alcalá de Henares sección 05010	9681.0	9452.0	26346.0	25686.0	
2800505011 Alcalá de Henares sección 05011	9968.0	9916.0	28511.0	27723.0	
2800505012 Alcalá de Henares sección 05012	8857.0	9137.0	25154.0	24859.0	
2800505013 Alcalá de Henares sección 05013	21037.0	21119.0	62876.0	63884.0	
2800505014 Alcalá de Henares sección 05014	10960.0	10820.0	32310.0	31429.0	
2800505015 Alcalá de Henares sección 05015	17762.0	18194.0	48639.0	49232.0	
2800505016 Alcalá de Henares sección 05016	18869.0	19513.0	58209.0	58289.0	
2800505017 Alcalá de Henares sección 05017	8516.0	8675.0	24118.0	23760.0	
2800505018 Alcalá de Henares sección 05018	11410.0	11467.0	34294.0	33572.0	
2800505019 Alcalá de Henares sección 05019	9494.0	9481.0	25821.0	25218.0	
2800505020 Alcalá de Henares sección 05020	9059.0	8987.0	25281.0	24721.0	
2800505021 Alcalá de Henares sección 05021	9489.0	9614.0	29599.0	29019.0	
2800505022 Alcalá de Henares sección 05022	15827.0	15139.0	50358.0	48033.0	
2800505023 Alcalá de Henares sección 05023	9842.0	10094.0	28759.0	28486.0	
2800505024 Alcalá de Henares sección 05024	9519.0	9717.0	26000.0	25346.0	
2800505025 Alcalá de Henares sección 05025	9951.0	10099.0	28912.0	28608.0	
2800505026 Alcalá de Henares sección 05026	8965.0	9201.0	25576.0	25221.0	
2800505027 Alcalá de Henares sección 05027	8994.0	9058.0	24461.0	23872.0	
2800505028 Alcalá de Henares sección 05028	14643.0	14503.0	38037.0	37787.0	
2800505029 Alcalá de Henares sección 05029	13563.0	13626.0	38805.0	38297.0	
2800505030 Alcalá de Henares sección 05030	15670.0	16169.0	42189.0	43969.0	
2800505031 Alcalá de Henares sección 05031	17785.0	17923.0	56281.0	57425.0	
2800505032 Alcalá de Henares sección 05032	19792.0	18187.0	68519.0	63072.0	
28006 Alcobendas	18118.0	17422.0	55269.0	52823.0	
2800601 Alcobendas distrito 01	18118.0	17422.0	55269.0	52823.0	
2800601001 Alcobendas sección 01001	10024.0	9891.0	28496.0	28656.0	
2800601002 Alcobendas sección 01002	8589.0	8622.0	27579.0	27009.0	
2800601003 Alcobendas sección 01003	8594.0	8498.0	26781.0	26149.0	
2800601004 Alcobendas sección 01004	9119.0	9176.0	28121.0	27951.0	
2800601005 Alcobendas sección 01005	9176.0	8830.0	27367.0	26913.0	
