Atlas de Distribución de Renta de los Hogares
Avila
Indicadores de renta media
Unidades: Euros
	Renta media por persona 		Renta media por hogar		
0501906006 Ávila sección 06006	9779.0	9867.0	20315.0	20106.0	
0501906007 Ávila sección 06007	10364.0	10234.0	25294.0	24533.0	
0501906008 Ávila sección 06008	10660.0	10781.0	25141.0	25804.0	
0501906009 Ávila sección 06009	17915.0	17416.0	39404.0	37642.0	
0501906010 Ávila sección 06010	13895.0	14490.0	32779.0	32472.0	
0501906011 Ávila sección 06011	15530.0	15377.0	42592.0	41743.0	
0501906012 Ávila sección 06012	11821.0	11588.0	31947.0	31086.0	
0501906013 Ávila sección 06013	12223.0	12424.0	29602.0	28895.0	
0501906014 Ávila sección 06014	15108.0	14424.0	38780.0	37818.0	
05021 Barco de Ávila, El	9823.0	9558.0	22767.0	22132.0	
0502101 Barco de Ávila, El distrito 01	9823.0	9558.0	22767.0	22132.0	
0502101001 Barco de Ávila, El sección 01001	9576.0	9661.0	21779.0	21713.0	
0502101002 Barco de Ávila, El sección 01002	10087.0	9475.0	23865.0	22483.0	
05022 Barraco, El	8872.0	8843.0	20454.0	20733.0	
0502201 Barraco, El distrito 01	8872.0	8843.0	20454.0	20733.0	
0502201001 Barraco, El sección 01001	8708.0	8827.0	20524.0	21115.0	
0502201002 Barraco, El sección 01002	8994.0	8856.0	20403.0	20464.0	
05023 Barromán	9533.0	9644.0	23132.0	22919.0	
0502301 Barromán distrito 01	9533.0	9644.0	23132.0	22919.0	
0502301001 Barromán sección 01001	9533.0	9644.0	23132.0	22919.0	
05024 Becedas	10592.0	10286.0	18205.0	18199.0	
0502401 Becedas distrito 01	10592.0	10286.0	18205.0	18199.0	
0502401001 Becedas sección 01001	10592.0	10286.0	18205.0	18199.0	
05025 Becedillas	.	.	.	.	
0502501 Becedillas distrito 01	.	.	.	.	
0502501001 Becedillas sección 01001	.	.	.	.	
05026 Bercial de Zapardiel	9805.0	10073.0	19999.0	20732.0	
0502601 Bercial de Zapardiel distrito 01	9805.0	10073.0	19999.0	20732.0	
0502601001 Bercial de Zapardiel sección 01001	9805.0	10073.0	19999.0	20732.0	
05027 Berlanas, Las	11425.0	10670.0	26740.0	25391.0	
0502701 Berlanas, Las distrito 01	11425.0	10670.0	26740.0	25391.0	
0502701001 Berlanas, Las sección 01001	11425.0	10670.0	26740.0	25391.0	
05029 Bernuy-Zapardiel	9172.0	9002.0	19148.0	19205.0	
0502901 Bernuy-Zapardiel distrito 01	9172.0	9002.0	19148.0	19205.0	
0502901001 Bernuy-Zapardiel sección 01001	9172.0	9002.0	19148.0	19205.0	
05030 Berrocalejo de Aragona	.	.	.	.	
0503001 Berrocalejo de Aragona distrito 01	.	.	.	.	
0503001001 Berrocalejo de Aragona sección 01001	.	.	.	.	
05033 Blascomillán	8094.0	7953.0	19907.0	18901.0	
0503301 Blascomillán distrito 01	8094.0	7953.0	19907.0	18901.0	
0503301001 Blascomillán sección 01001	8094.0	7953.0	19907.0	18901.0	
05034 Blasconuño de Matacabras	.	.	.	.	
0503401 Blasconuño de Matacabras distrito 01	.	.	.	.	
0503401001 Blasconuño de Matacabras sección 01001	.	.	.	.	
05035 Blascosancho	10840.0	12616.0	19812.0	24145.0	
0503501 Blascosancho distrito 01	10840.0	12616.0	19812.0	24145.0	
0503501001 Blascosancho sección 01001	10840.0	12616.0	19812.0	24145.0	
05036 Bohodón, El	9224.0	9030.0	20260.0	19617.0	
0503601 Bohodón, El distrito 01	9224.0	9030.0	20260.0	19617.0	
0503601001 Bohodón, El sección 01001	9224.0	9030.0	20260.0	19617.0	
05037 Bohoyo	8628.0	8145.0	17323.0	15950.0	
0503701 Bohoyo distrito 01	8628.0	8145.0	17323.0	15950.0	
0503701001 Bohoyo sección 01001	8628.0	8145.0	17323.0	15950.0	
05038 Bonilla de la Sierra	9877.0	9322.0	19755.0	18644.0	
0503801 Bonilla de la Sierra distrito 01	9877.0	9322.0	19755.0	18644.0	
0503801001 Bonilla de la Sierra sección 01001	9877.0	9322.0	19755.0	18644.0	
05039 Brabos	.	.	.	.	
0503901 Brabos distrito 01	.	.	.	.	
0503901001 Brabos sección 01001	.	.	.	.	
05040 Bularros	.	.	.	.	
0504001 Bularros distrito 01	.	.	.	.	
0504001001 Bularros sección 01001	.	.	.	.	
05041 Burgohondo	8244.0	7837.0	17752.0	16660.0	
0504101 Burgohondo distrito 01	8244.0	7837.0	17752.0	16660.0	
0504101001 Burgohondo sección 01001	8244.0	7837.0	17752.0	16660.0	
05042 Cabezas de Alambre	10208.0	10591.0	20546.0	22404.0	
0504201 Cabezas de Alambre distrito 01	10208.0	10591.0	20546.0	22404.0	
0504201001 Cabezas de Alambre sección 01001	10208.0	10591.0	20546.0	22404.0	
05043 Cabezas del Pozo	.	.	.	.	
