Atlas de Distribución de Renta de los Hogares
Alicante
Indicadores de renta media
Unidades: Euros
	Renta media por persona 		Renta media por hogar		
0300907008 Alcoy/Alcoi sección 07008	7697.0	7610.0	19573.0	19092.0	
0300908 Alcoy/Alcoi distrito 08	10039.0	9673.0	25933.0	24766.0	
0300908001 Alcoy/Alcoi sección 08001	9035.0	8968.0	23252.0	22954.0	
0300908002 Alcoy/Alcoi sección 08002	10265.0	9979.0	27058.0	25484.0	
0300908003 Alcoy/Alcoi sección 08003	13293.0	12338.0	36593.0	33716.0	
0300908004 Alcoy/Alcoi sección 08004	9479.0	9158.0	24928.0	24140.0	
0300908005 Alcoy/Alcoi sección 08005	8453.0	8471.0	20830.0	20149.0	
0300908006 Alcoy/Alcoi sección 08006	8862.0	8669.0	20692.0	20496.0	
0300908007 Alcoy/Alcoi sección 08007	10739.0	10031.0	29284.0	27534.0	
03010 Alfafara	9098.0	9135.0	22974.0	22723.0	
0301001 Alfafara distrito 01	9098.0	9135.0	22974.0	22723.0	
0301001001 Alfafara sección 01001	9098.0	9135.0	22974.0	22723.0	
03011 Alfàs del Pi, l'	7903.0	7888.0	22236.0	21738.0	
0301101 Alfàs del Pi, l' distrito 01	7903.0	7888.0	22236.0	21738.0	
0301101001 Alfàs del Pi, l' sección 01001	7824.0	7493.0	23545.0	22225.0	
0301101002 Alfàs del Pi, l' sección 01002	8119.0	8050.0	22680.0	21694.0	
0301101003 Alfàs del Pi, l' sección 01003	7492.0	7399.0	22177.0	21809.0	
0301101004 Alfàs del Pi, l' sección 01004	8920.0	8852.0	23910.0	23718.0	
0301101005 Alfàs del Pi, l' sección 01005	7956.0	7965.0	22969.0	22424.0	
0301101006 Alfàs del Pi, l' sección 01006	7393.0	7589.0	19047.0	18804.0	
0301101007 Alfàs del Pi, l' sección 01007	7248.0	7086.0	23051.0	22328.0	
0301101008 Alfàs del Pi, l' sección 01008	7801.0	7821.0	23951.0	23767.0	
03012 Algorfa	5881.0	6762.0	14987.0	16065.0	
0301201 Algorfa distrito 01	5881.0	6762.0	14987.0	16065.0	
0301201001 Algorfa sección 01001	5881.0	6762.0	14987.0	16065.0	
03013 Algueña	8868.0	8531.0	21391.0	20824.0	
0301301 Algueña distrito 01	8868.0	8531.0	21391.0	20824.0	
0301301001 Algueña sección 01001	8868.0	8531.0	21391.0	20824.0	
03014 Alicante/Alacant	10415.0	10234.0	26991.0	26296.0	
0301401 Alicante/Alacant distrito 01	16150.0	15971.0	35741.0	35243.0	
