Atlas de Distribución de Renta de los Hogares
Santa Cruz de Tenerife
Indicadores de renta media
Unidades: Euros
	Renta media por persona 		Renta media por hogar		
3800901003 Breña Baja sección 01003	12889.0	12720.0	34964.0	33671.0	
3800901004 Breña Baja sección 01004	10498.0	10140.0	28930.0	28090.0	
38010 Buenavista del Norte	7778.0	7662.0	22547.0	22293.0	
3801001 Buenavista del Norte distrito 01	7778.0	7662.0	22547.0	22293.0	
3801001001 Buenavista del Norte sección 01001	8139.0	8118.0	24047.0	24235.0	
3801001002 Buenavista del Norte sección 01002	7522.0	7419.0	20787.0	20130.0	
3801001003 Buenavista del Norte sección 01003	7747.0	7578.0	22275.0	22195.0	
3801001004 Buenavista del Norte sección 01004	7645.0	7490.0	22642.0	22149.0	
38011 Candelaria	10694.0	10516.0	27501.0	26816.0	
3801101 Candelaria distrito 01	10571.0	10421.0	25895.0	25229.0	
3801101001 Candelaria sección 01001	10057.0	9424.0	28895.0	27079.0	
3801101002 Candelaria sección 01002	10008.0	9893.0	28708.0	28132.0	
3801101003 Candelaria sección 01003	11006.0	10625.0	28882.0	26851.0	
3801101004 Candelaria sección 01004	8860.0	8761.0	22385.0	22402.0	
3801101005 Candelaria sección 01005	11275.0	11214.0	26566.0	25721.0	
3801101006 Candelaria sección 01006	11268.0	11399.0	24176.0	23838.0	
3801101007 Candelaria sección 01007	11180.0	11368.0	25743.0	25910.0	
3801101008 Candelaria sección 01008	10252.0	10117.0	25810.0	25745.0	
3801101009 Candelaria sección 01009	10466.0	10217.0	27412.0	26093.0	
3801101010 Candelaria sección 01010	9162.0	9243.0	22143.0	21843.0	
3801101011 Candelaria sección 01011	10532.0	10219.0	22783.0	21587.0	
3801101012 Candelaria sección 01012	12552.0	12448.0	26450.0	26550.0	
3801102 Candelaria distrito 02	10966.0	10723.0	31724.0	30986.0	
3801102001 Candelaria sección 02001	9985.0	9910.0	30043.0	29547.0	
3801102002 Candelaria sección 02002	11601.0	11215.0	35347.0	33844.0	
3801102003 Candelaria sección 02003	9569.0	9079.0	27182.0	25511.0	
3801102004 Candelaria sección 02004	9561.0	9194.0	26037.0	25427.0	
3801102005 Candelaria sección 02005	14919.0	15124.0	42943.0	44146.0	
38012 Fasnia	10320.0	10049.0	24667.0	24195.0	
3801201 Fasnia distrito 01	10320.0	10049.0	24667.0	24195.0	
3801201001 Fasnia sección 01001	10864.0	10374.0	26806.0	25601.0	
3801201002 Fasnia sección 01002	9656.0	9652.0	22231.0	22565.0	
38013 Frontera	8125.0	8048.0	23703.0	23294.0	
3801301 Frontera distrito 01	8125.0	8048.0	23703.0	23294.0	
3801301001 Frontera sección 01001	8275.0	8090.0	24512.0	24075.0	
3801301002 Frontera sección 01002	7942.0	7995.0	22750.0	22369.0	
38014 Fuencaliente de la Palma	9092.0	8775.0	20018.0	19257.0	
3801401 Fuencaliente de la Palma distrito 01	9092.0	8775.0	20018.0	19257.0	
3801401001 Fuencaliente de la Palma sección 01001	9540.0	9333.0	20396.0	19693.0	
3801401002 Fuencaliente de la Palma sección 01002	8584.0	8150.0	19561.0	18726.0	
38015 Garachico	8479.0	8254.0	24490.0	23851.0	
3801501 Garachico distrito 01	9374.0	9169.0	27412.0	26843.0	
3801501001 Garachico sección 01001	8785.0	8601.0	26665.0	26139.0	
3801501002 Garachico sección 01002	10872.0	10582.0	29087.0	28386.0	
3801502 Garachico distrito 02	7719.0	7476.0	22063.0	21370.0	
3801502001 Garachico sección 02001	8378.0	8140.0	24369.0	23594.0	
3801502002 Garachico sección 02002	7090.0	6837.0	19936.0	19285.0	
38016 Garafía	6324.0	6596.0	15437.0	15758.0	
3801601 Garafía distrito 01	6324.0	6596.0	15437.0	15758.0	
3801601001 Garafía sección 01001	6324.0	6596.0	15437.0	15758.0	
38017 Granadilla de Abona	7798.0	7738.0	23150.0	22001.0	
3801701 Granadilla de Abona distrito 01	7798.0	7738.0	23150.0	22001.0	
3801701001 Granadilla de Abona sección 01001	8629.0	8167.0	27642.0	25889.0	
3801701002 Granadilla de Abona sección 01002	8432.0	8098.0	26289.0	25146.0	
3801701003 Granadilla de Abona sección 01003	6939.0	6951.0	21858.0	20900.0	
3801701004 Granadilla de Abona sección 01004	7348.0	7237.0	21849.0	21093.0	
3801701005 Granadilla de Abona sección 01005	8356.0	8274.0	23174.0	22837.0	
3801701006 Granadilla de Abona sección 01006	8883.0	8408.0	23218.0	21253.0	
3801701007 Granadilla de Abona sección 01007	8730.0	8503.0	21930.0	20371.0	
3801701008 Granadilla de Abona sección 01008	6731.0	6920.0	21056.0	20426.0	
3801701009 Granadilla de Abona sección 01009	8955.0	8715.0	26900.0	25582.0	
3801701010 Granadilla de Abona sección 01010	8160.0	8460.0	20711.0	19033.0	
3801701011 Granadilla de Abona sección 01011	6559.0	6440.0	21776.0	19892.0	
3801701012 Granadilla de Abona sección 01012	8672.0	8401.0	27478.0	27093.0	
3801701013 Granadilla de Abona sección 01013	6849.0	6578.0	21233.0	20062.0	
3801701014 Granadilla de Abona sección 01014	9000.0	8991.0	21640.0	20649.0	
3801701015 Granadilla de Abona sección 01015	6428.0	6517.0	20290.0	19574.0	
3801701016 Granadilla de Abona sección 01016	9090.0	9045.0	28959.0	28396.0	
3801701017 Granadilla de Abona sección 01017	7900.0	7901.0	25358.0	24463.0	
3801701018 Granadilla de Abona sección 01018	10053.0	10263.0	28991.0	27107.0	
3801701019 Granadilla de Abona sección 01019	7164.0	7344.0	22297.0	22495.0	
3801701020 Granadilla de Abona sección 01020	6986.0	6773.0	22913.0	21367.0	
3801701021 Granadilla de Abona sección 01021	7793.0	7737.0	19881.0	19019.0	
3801701022 Granadilla de Abona sección 01022	7381.0	7147.0	25122.0	23857.0	
3801701023 Granadilla de Abona sección 01023	6580.0	6494.0	20773.0	19355.0	
3801701024 Granadilla de Abona sección 01024	6629.0	6453.0	20982.0	20243.0	
38018 Guancha, La	8025.0	7616.0	23366.0	22426.0	
3801801 Guancha, La distrito 01	8025.0	7616.0	23366.0	22426.0	
3801801001 Guancha, La sección 01001	8396.0	8275.0	24039.0	23712.0	
3801801002 Guancha, La sección 01002	7508.0	7073.0	22322.0	21219.0	
3801801003 Guancha, La sección 01003	8207.0	7649.0	23755.0	22565.0	
38019 Guía de Isora	7762.0	7764.0	22862.0	22250.0	
3801901 Guía de Isora distrito 01	7762.0	7764.0	22862.0	22250.0	
3801901001 Guía de Isora sección 01001	8450.0	8016.0	23837.0	22890.0	
3801901002 Guía de Isora sección 01002	7641.0	7286.0	23936.0	22780.0	
3801901003 Guía de Isora sección 01003	8078.0	8242.0	23009.0	22855.0	
3801901004 Guía de Isora sección 01004	7135.0	7381.0	23255.0	22790.0	
3801901005 Guía de Isora sección 01005	7748.0	7705.0	22224.0	21685.0	
3801901007 Guía de Isora sección 01007	7549.0	7311.0	23121.0	22015.0	
3801901008 Guía de Isora sección 01008	8364.0	8507.0	22924.0	22851.0	
3801901009 Guía de Isora sección 01009	7847.0	7859.0	22533.0	21301.0	
3801901010 Guía de Isora sección 01010	7376.0	7637.0	21302.0	20716.0	
3801901011 Guía de Isora sección 01011	7936.0	7962.0	23881.0	23933.0	
38020 Güímar	8886.0	8671.0	24076.0	23353.0	
3802001 Güímar distrito 01	9014.0	8816.0	24727.0	24060.0	
3802001001 Güímar sección 01001	10182.0	10020.0	27943.0	27203.0	
3802001002 Güímar sección 01002	8171.0	8276.0	25938.0	25972.0	
3802001003 Güímar sección 01003	9588.0	9288.0	26699.0	26019.0	
3802001004 Güímar sección 01004	8666.0	8505.0	26836.0	25471.0	
3802001005 Güímar sección 01005	7659.0	7423.0	22441.0	21678.0	
3802001006 Güímar sección 01006	7692.0	7421.0	22562.0	22223.0	
3802001007 Güímar sección 01007	9452.0	9288.0	22303.0	21279.0	
3802001008 Güímar sección 01008	7522.0	7054.0	25040.0	23207.0	
3802001009 Güímar sección 01009	6165.0	5711.0	17588.0	16577.0	
3802001010 Güímar sección 01010	9803.0	9889.0	30531.0	30886.0	
3802001011 Güímar sección 01011	10675.0	10822.0	24576.0	24620.0	
3802002 Güímar distrito 02	8418.0	8105.0	24539.0	23577.0	
3802002001 Güímar sección 02001	8466.0	7979.0	26054.0	24308.0	
3802002002 Güímar sección 02002	8354.0	8270.0	22771.0	22710.0	
3802003 Güímar distrito 03	8486.0	8262.0	20313.0	19516.0	
3802003001 Güímar sección 03001	8692.0	8424.0	21478.0	20432.0	
3802003002 Güímar sección 03002	8298.0	8114.0	19312.0	18716.0	
38021 Hermigua	9143.0	8711.0	23474.0	23033.0	
3802101 Hermigua distrito 01	8521.0	8285.0	21697.0	22267.0	
3802101001 Hermigua sección 01001	8521.0	8285.0	21697.0	22267.0	
3802102 Hermigua distrito 02	9698.0	9112.0	25084.0	23731.0	
3802102001 Hermigua sección 02001	9698.0	9112.0	25084.0	23731.0	
38022 Icod de los Vinos	7668.0	7390.0	21907.0	21227.0	
3802201 Icod de los Vinos distrito 01	9334.0	8991.0	25639.0	24781.0	
3802201001 Icod de los Vinos sección 01001	9690.0	9140.0	28352.0	27014.0	
3802201002 Icod de los Vinos sección 01002	9306.0	8815.0	24951.0	23798.0	
3802201003 Icod de los Vinos sección 01003	9952.0	9984.0	26153.0	26471.0	
3802201004 Icod de los Vinos sección 01004	9369.0	9069.0	23868.0	22957.0	
3802201005 Icod de los Vinos sección 01005	8300.0	8165.0	24229.0	23406.0	
3802201006 Icod de los Vinos sección 01006	9088.0	8709.0	24958.0	23991.0	
3802202 Icod de los Vinos distrito 02	6531.0	6215.0	18874.0	18401.0	
3802202001 Icod de los Vinos sección 02001	6255.0	5798.0	17903.0	17058.0	
3802202002 Icod de los Vinos sección 02002	6809.0	6639.0	19866.0	19786.0	
3802203 Icod de los Vinos distrito 03	6837.0	6555.0	20360.0	19543.0	
3802203001 Icod de los Vinos sección 03001	6804.0	6506.0	19435.0	18504.0	
3802203002 Icod de los Vinos sección 03002	6850.0	6564.0	21515.0	20871.0	
3802203003 Icod de los Vinos sección 03003	6593.0	6339.0	19609.0	18617.0	
3802203004 Icod de los Vinos sección 03004	7093.0	6801.0	21052.0	20313.0	
3802204 Icod de los Vinos distrito 04	6990.0	6836.0	20671.0	20254.0	
3802204001 Icod de los Vinos sección 04001	6630.0	6516.0	21803.0	20810.0	
3802204002 Icod de los Vinos sección 04002	7245.0	7103.0	21068.0	20526.0	
3802204003 Icod de los Vinos sección 04003	6746.0	6512.0	19176.0	18786.0	
3802204004 Icod de los Vinos sección 04004	7306.0	7223.0	21449.0	21647.0	
3802205 Icod de los Vinos distrito 05	7458.0	7205.0	20330.0	19710.0	
3802205001 Icod de los Vinos sección 05001	6986.0	6752.0	16045.0	15238.0	
3802205002 Icod de los Vinos sección 05002	7614.0	7352.0	22121.0	21604.0	
38024 Llanos de Aridane, Los	8266.0	7823.0	23440.0	22183.0	
3802401 Llanos de Aridane, Los distrito 01	8509.0	8012.0	24262.0	22933.0	
3802401001 Llanos de Aridane, Los sección 01001	9503.0	9005.0	27771.0	25825.0	
3802401002 Llanos de Aridane, Los sección 01002	7800.0	7437.0	22314.0	20802.0	
3802401003 Llanos de Aridane, Los sección 01003	7390.0	6808.0	21404.0	19986.0	
3802401004 Llanos de Aridane, Los sección 01004	8796.0	8205.0	23402.0	21990.0	
3802401005 Llanos de Aridane, Los sección 01005	9224.0	8588.0	26239.0	25050.0	
3802401006 Llanos de Aridane, Los sección 01006	9127.0	8505.0	26300.0	24972.0	
3802401007 Llanos de Aridane, Los sección 01007	7286.0	7201.0	19984.0	19753.0	
3802401008 Llanos de Aridane, Los sección 01008	8162.0	7664.0	24054.0	22838.0	
3802402 Llanos de Aridane, Los distrito 02	7981.0	7478.0	22414.0	20939.0	
3802402001 Llanos de Aridane, Los sección 02001	8425.0	7842.0	22792.0	21217.0	
3802402002 Llanos de Aridane, Los sección 02002	7583.0	7158.0	22048.0	20679.0	
3802403 Llanos de Aridane, Los distrito 03	7810.0	7524.0	21956.0	20976.0	
3802403001 Llanos de Aridane, Los sección 03001	7898.0	7573.0	23227.0	22292.0	
3802403002 Llanos de Aridane, Los sección 03002	7735.0	7692.0	20162.0	19597.0	
3802403003 Llanos de Aridane, Los sección 03003	7760.0	7196.0	22597.0	20859.0	
38025 Matanza de Acentejo, La	8061.0	7905.0	23631.0	23087.0	
3802501 Matanza de Acentejo, La distrito 01	8061.0	7905.0	23631.0	23087.0	
3802501001 Matanza de Acentejo, La sección 01001	7391.0	7146.0	24007.0	23082.0	
3802501002 Matanza de Acentejo, La sección 01002	7670.0	7468.0	23477.0	22913.0	
3802501003 Matanza de Acentejo, La sección 01003	8285.0	8176.0	22891.0	22504.0	
3802501004 Matanza de Acentejo, La sección 01004	8989.0	8911.0	25089.0	24644.0	
3802501005 Matanza de Acentejo, La sección 01005	7492.0	7381.0	21136.0	20822.0	
38026 Orotava, La	8472.0	8209.0	25129.0	24274.0	
3802601 Orotava, La distrito 01	10409.0	10202.0	30679.0	30501.0	
3802601001 Orotava, La sección 01001	11151.0	11008.0	31770.0	31865.0	
3802601002 Orotava, La sección 01002	10172.0	10101.0	32062.0	31944.0	
3802601004 Orotava, La sección 01004	9972.0	9584.0	28393.0	27923.0	
3802602 Orotava, La distrito 02	8356.0	8060.0	24182.0	23215.0	
3802602001 Orotava, La sección 02001	8775.0	8540.0	24728.0	23726.0	
3802602002 Orotava, La sección 02002	7623.0	7220.0	22583.0	21626.0	
3802602003 Orotava, La sección 02003	8360.0	7900.0	25203.0	23722.0	
3802602004 Orotava, La sección 02004	8568.0	8641.0	23320.0	23278.0	
3802603 Orotava, La distrito 03	8626.0	8422.0	25564.0	24667.0	
3802603001 Orotava, La sección 03001	7564.0	7397.0	23797.0	23489.0	
3802603002 Orotava, La sección 03002	7748.0	7650.0	23073.0	22707.0	
3802603003 Orotava, La sección 03003	11236.0	11397.0	33202.0	31955.0	
3802603004 Orotava, La sección 03004	8136.0	7985.0	22034.0	21350.0	
3802603005 Orotava, La sección 03005	7365.0	7075.0	22465.0	21480.0	
3802603006 Orotava, La sección 03006	9151.0	8736.0	28116.0	26774.0	
3802604 Orotava, La distrito 04	9823.0	9670.0	29075.0	28231.0	
3802604001 Orotava, La sección 04001	11063.0	11034.0	31006.0	30523.0	
3802604002 Orotava, La sección 04002	8847.0	8416.0	26827.0	25724.0	
3802604003 Orotava, La sección 04003	10082.0	9993.0	30961.0	29310.0	
3802604004 Orotava, La sección 04004	7324.0	6855.0	22090.0	20766.0	
3802604005 Orotava, La sección 04005	9924.0	9933.0	29992.0	29502.0	
