Atlas de Distribución de Renta de los Hogares
Almería
Indicadores de renta media
Unidades: Euros
	Renta media por persona 		Renta media por hogar		
0401304004 Almería sección 04004	10978.0	10668.0	25009.0	24923.0	
0401304005 Almería sección 04005	9741.0	9640.0	24033.0	23495.0	
0401304006 Almería sección 04006	12835.0	12586.0	29994.0	28720.0	
0401304007 Almería sección 04007	13487.0	12685.0	32986.0	31484.0	
0401305 Almería distrito 05	8070.0	7750.0	21782.0	20769.0	
0401305002 Almería sección 05002	8916.0	8741.0	21554.0	20944.0	
0401305003 Almería sección 05003	7717.0	7325.0	21395.0	20597.0	
0401305004 Almería sección 05004	5498.0	5374.0	17823.0	17147.0	
0401305005 Almería sección 05005	5785.0	5586.0	16774.0	15970.0	
0401305006 Almería sección 05006	10084.0	9731.0	24900.0	23909.0	
0401305007 Almería sección 05007	11094.0	11154.0	25591.0	25136.0	
0401305008 Almería sección 05008	10820.0	10699.0	26366.0	25611.0	
0401305009 Almería sección 05009	10875.0	9233.0	28347.0	23233.0	
0401305010 Almería sección 05010	12208.0	11661.0	27590.0	27316.0	
0401305011 Almería sección 05011	4517.0	4362.0	14916.0	14292.0	
0401306 Almería distrito 06	8373.0	8186.0	23584.0	23015.0	
0401306001 Almería sección 06001	6265.0	6487.0	15655.0	15563.0	
0401306002 Almería sección 06002	8357.0	8148.0	20988.0	20684.0	
0401306003 Almería sección 06003	8152.0	8299.0	22580.0	22764.0	
0401306004 Almería sección 06004	11229.0	10931.0	29573.0	29243.0	
0401306005 Almería sección 06005	9619.0	9215.0	26055.0	24884.0	
0401306006 Almería sección 06006	6294.0	6257.0	18467.0	18175.0	
0401306007 Almería sección 06007	7982.0	7829.0	22102.0	21461.0	
0401306008 Almería sección 06008	9633.0	9392.0	24801.0	24535.0	
0401306009 Almería sección 06009	8323.0	8031.0	20963.0	20517.0	
0401306010 Almería sección 06010	8453.0	8015.0	22002.0	20934.0	
0401306011 Almería sección 06011	9239.0	9030.0	23599.0	23056.0	
0401306012 Almería sección 06012	9402.0	9025.0	22060.0	21573.0	
0401306013 Almería sección 06013	8793.0	8890.0	21006.0	20954.0	
0401306014 Almería sección 06014	6664.0	6992.0	16372.0	16896.0	
0401306015 Almería sección 06015	7723.0	7586.0	20220.0	20005.0	
0401306016 Almería sección 06016	7898.0	7696.0	21974.0	21458.0	
0401306017 Almería sección 06017	7739.0	7537.0	19669.0	19138.0	
0401306018 Almería sección 06018	8004.0	7824.0	21377.0	20587.0	
0401306019 Almería sección 06019	7408.0	7236.0	19881.0	19318.0	
0401306020 Almería sección 06020	6183.0	6093.0	17965.0	17646.0	
0401306021 Almería sección 06021	3526.0	3340.0	12784.0	12135.0	
0401306022 Almería sección 06022	11426.0	11131.0	32842.0	31174.0	
0401306023 Almería sección 06023	2941.0	2888.0	13799.0	13484.0	
0401306024 Almería sección 06024	3263.0	3306.0	13914.0	13599.0	
0401306025 Almería sección 06025	7720.0	7489.0	20890.0	20606.0	
0401306026 Almería sección 06026	8370.0	8018.0	22935.0	22255.0	
0401306027 Almería sección 06027	8148.0	8103.0	20290.0	19636.0	
0401306028 Almería sección 06028	8243.0	8442.0	20619.0	20748.0	
0401306029 Almería sección 06029	9836.0	9737.0	23477.0	23544.0	
0401306030 Almería sección 06030	9126.0	8833.0	25523.0	24290.0	
0401306031 Almería sección 06031	2897.0	2729.0	12938.0	12587.0	
0401306032 Almería sección 06032	8011.0	7762.0	24625.0	23858.0	
0401306033 Almería sección 06033	9884.0	9764.0	28564.0	28518.0	
0401306034 Almería sección 06034	13145.0	12634.0	43333.0	41774.0	
0401306035 Almería sección 06035	6581.0	6277.0	18564.0	17950.0	
0401306036 Almería sección 06036	10524.0	10246.0	28104.0	27328.0	
0401306037 Almería sección 06037	9062.0	9106.0	25274.0	25237.0	
0401306038 Almería sección 06038	11565.0	11014.0	32194.0	31145.0	
0401306039 Almería sección 06039	14108.0	14208.0	41090.0	41600.0	
0401306040 Almería sección 06040	10068.0	9822.0	25666.0	24818.0	
0401306041 Almería sección 06041	11851.0	11673.0	33225.0	31959.0	
0401307 Almería distrito 07	11317.0	11045.0	30364.0	29628.0	
0401307001 Almería sección 07001	13608.0	13160.0	33558.0	32018.0	
0401307002 Almería sección 07002	11016.0	10507.0	27382.0	26172.0	
0401307003 Almería sección 07003	11155.0	10987.0	28859.0	28331.0	
0401307004 Almería sección 07004	11996.0	11689.0	28177.0	27387.0	
0401307005 Almería sección 07005	13874.0	15497.0	35942.0	40776.0	
0401307006 Almería sección 07006	16066.0	15624.0	41147.0	39563.0	
0401307007 Almería sección 07007	14809.0	14265.0	35714.0	34551.0	
0401307008 Almería sección 07008	10866.0	10467.0	25736.0	24812.0	
0401307010 Almería sección 07010	9677.0	9549.0	25795.0	25998.0	
0401307011 Almería sección 07011	9576.0	9044.0	28584.0	26674.0	
0401307012 Almería sección 07012	15161.0	14501.0	43235.0	42020.0	
0401307013 Almería sección 07013	11065.0	11035.0	29164.0	29519.0	
0401307014 Almería sección 07014	12746.0	12419.0	31249.0	30236.0	
0401307015 Almería sección 07015	8211.0	7920.0	21097.0	20120.0	
0401307016 Almería sección 07016	9103.0	8736.0	23121.0	22237.0	
0401307017 Almería sección 07017	9226.0	9043.0	24731.0	24617.0	
0401307018 Almería sección 07018	10058.0	9825.0	26049.0	24999.0	
0401307019 Almería sección 07019	9878.0	9356.0	23837.0	22588.0	
0401307020 Almería sección 07020	15252.0	14524.0	45287.0	43861.0	
0401307021 Almería sección 07021	8552.0	8657.0	24266.0	23996.0	
0401307022 Almería sección 07022	8401.0	8484.0	26264.0	26564.0	
0401307023 Almería sección 07023	8169.0	8189.0	23157.0	23422.0	
0401307024 Almería sección 07024	5773.0	5758.0	17945.0	17815.0	
0401307025 Almería sección 07025	11499.0	11222.0	31393.0	30741.0	
0401307026 Almería sección 07026	11371.0	11205.0	30529.0	30559.0	
0401307027 Almería sección 07027	13843.0	13291.0	35484.0	34424.0	
0401307028 Almería sección 07028	17332.0	16808.0	43600.0	42302.0	
0401307029 Almería sección 07029	13468.0	13186.0	35483.0	34789.0	
0401307030 Almería sección 07030	8527.0	8362.0	24242.0	24025.0	
0401307031 Almería sección 07031	11450.0	11452.0	32862.0	32588.0	
0401307032 Almería sección 07032	12767.0	12243.0	35351.0	33909.0	
0401307033 Almería sección 07033	18818.0	19063.0	51314.0	53057.0	
0401307034 Almería sección 07034	11382.0	10874.0	32320.0	30516.0	
0401307035 Almería sección 07035	10040.0	9892.0	22608.0	22266.0	
0401307036 Almería sección 07036	9424.0	9062.0	25267.0	24578.0	
0401307037 Almería sección 07037	12542.0	11830.0	35052.0	32878.0	
0401307038 Almería sección 07038	11323.0	11353.0	29118.0	28664.0	
0401307039 Almería sección 07039	10935.0	10489.0	30432.0	29214.0	
0401307040 Almería sección 07040	7217.0	7154.0	22504.0	22422.0	
0401307041 Almería sección 07041	6912.0	6960.0	22036.0	22196.0	
0401307042 Almería sección 07042	8207.0	7812.0	21441.0	20424.0	
0401307043 Almería sección 07043	15764.0	14903.0	46673.0	45378.0	
0401307044 Almería sección 07044	15335.0	14603.0	41230.0	39398.0	
0401307045 Almería sección 07045	11176.0	11284.0	28209.0	27791.0	
0401307047 Almería sección 07047	15571.0	14969.0	42076.0	40749.0	
0401307048 Almería sección 07048	13114.0	13258.0	29338.0	28373.0	
0401308 Almería distrito 08	8694.0	8536.0	23879.0	23381.0	
0401308001 Almería sección 08001	7310.0	7309.0	20322.0	20201.0	
0401308002 Almería sección 08002	7297.0	7208.0	21533.0	20739.0	
0401308003 Almería sección 08003	7408.0	7426.0	18750.0	18649.0	
0401308004 Almería sección 08004	8904.0	8745.0	25497.0	24898.0	
0401308005 Almería sección 08005	6334.0	6216.0	21117.0	20598.0	
0401308006 Almería sección 08006	10081.0	9779.0	31135.0	30544.0	
0401308007 Almería sección 08007	10721.0	10498.0	25742.0	25095.0	
0401308008 Almería sección 08008	10882.0	10739.0	25363.0	24989.0	
0401308009 Almería sección 08009	7982.0	7803.0	25411.0	24943.0	
04014 Almócita	9172.0	8551.0	17936.0	15974.0	
0401401 Almócita distrito 01	9172.0	8551.0	17936.0	15974.0	
0401401001 Almócita sección 01001	9172.0	8551.0	17936.0	15974.0	
04015 Alsodux	10163.0	9780.0	20172.0	19411.0	
0401501 Alsodux distrito 01	10163.0	9780.0	20172.0	19411.0	
0401501001 Alsodux sección 01001	10163.0	9780.0	20172.0	19411.0	
04016 Antas	7971.0	7640.0	21214.0	20426.0	
0401601 Antas distrito 01	8136.0	7731.0	22188.0	21187.0	
0401601001 Antas sección 01001	8136.0	7731.0	22188.0	21187.0	
0401602 Antas distrito 02	7664.0	7475.0	19521.0	19136.0	
0401602001 Antas sección 02001	7664.0	7475.0	19521.0	19136.0	
04017 Arboleas	5791.0	6156.0	14507.0	14646.0	
0401701 Arboleas distrito 01	5791.0	6156.0	14507.0	14646.0	
0401701001 Arboleas sección 01001	5791.0	6156.0	14507.0	14646.0	
04018 Armuña de Almanzora	9566.0	8733.0	21770.0	19788.0	
0401801 Armuña de Almanzora distrito 01	9566.0	8733.0	21770.0	19788.0	
0401801001 Armuña de Almanzora sección 01001	9566.0	8733.0	21770.0	19788.0	
04019 Bacares	10121.0	9436.0	19676.0	19524.0	
0401901 Bacares distrito 01	10121.0	9436.0	19676.0	19524.0	
0401901001 Bacares sección 01001	10121.0	9436.0	19676.0	19524.0	
04904 Balanegra	7290.0	7101.0	21367.0	20304.0	
0490401 Balanegra distrito 01	7290.0	7101.0	21367.0	20304.0	
0490401001 Balanegra sección 01001	7643.0	7308.0	21438.0	20241.0	
0490401002 Balanegra sección 01002	6931.0	6883.0	21288.0	20374.0	
04020 Bayárcal	8551.0	8943.0	17689.0	18873.0	
0402001 Bayárcal distrito 01	8551.0	8943.0	17689.0	18873.0	
0402001001 Bayárcal sección 01001	8551.0	8943.0	17689.0	18873.0	
04021 Bayarque	10811.0	10732.0	21520.0	21664.0	
0402101 Bayarque distrito 01	10811.0	10732.0	21520.0	21664.0	
0402101001 Bayarque sección 01001	10811.0	10732.0	21520.0	21664.0	
04022 Bédar	6478.0	6936.0	14065.0	14744.0	
0402201 Bédar distrito 01	6478.0	6936.0	14065.0	14744.0	
0402201001 Bédar sección 01001	6478.0	6936.0	14065.0	14744.0	
04023 Beires	11380.0	11415.0	20347.0	21308.0	
0402301 Beires distrito 01	11380.0	11415.0	20347.0	21308.0	
0402301001 Beires sección 01001	11380.0	11415.0	20347.0	21308.0	
04024 Benahadux	8089.0	7743.0	22473.0	21650.0	
0402401 Benahadux distrito 01	8089.0	7743.0	22473.0	21650.0	
0402401001 Benahadux sección 01001	8236.0	7893.0	22976.0	22210.0	
0402401002 Benahadux sección 01002	7841.0	7492.0	21636.0	20730.0	
04026 Benitagla	.	.	.	.	
0402601 Benitagla distrito 01	.	.	.	.	
0402601001 Benitagla sección 01001	.	.	.	.	
04027 Benizalón	8237.0	8740.0	14690.0	15406.0	
0402701 Benizalón distrito 01	8237.0	8740.0	14690.0	15406.0	
0402701001 Benizalón sección 01001	8237.0	8740.0	14690.0	15406.0	
