Atlas de Distribución de Renta de los Hogares
Palencia
Indicadores de renta media
Unidades: Euros
	Renta media por persona 		Renta media por hogar		
3403901 Bustillo del Páramo de Carrión distrito 01	.	.	.	.	
3403901001 Bustillo del Páramo de Carrión sección 01001	.	.	.	.	
34041 Calahorra de Boedo	.	.	.	.	
3404101 Calahorra de Boedo distrito 01	.	.	.	.	
3404101001 Calahorra de Boedo sección 01001	.	.	.	.	
34042 Calzada de los Molinos	9921.0	9338.0	26771.0	25147.0	
3404201 Calzada de los Molinos distrito 01	9921.0	9338.0	26771.0	25147.0	
3404201001 Calzada de los Molinos sección 01001	9921.0	9338.0	26771.0	25147.0	
34045 Capillas	.	.	.	.	
3404501 Capillas distrito 01	.	.	.	.	
3404501001 Capillas sección 01001	.	.	.	.	
34046 Cardeñosa de Volpejera	.	.	.	.	
3404601 Cardeñosa de Volpejera distrito 01	.	.	.	.	
3404601001 Cardeñosa de Volpejera sección 01001	.	.	.	.	
34047 Carrión de los Condes	10299.0	9951.0	24210.0	23629.0	
3404701 Carrión de los Condes distrito 01	10299.0	9951.0	24210.0	23629.0	
3404701001 Carrión de los Condes sección 01001	10427.0	9992.0	23817.0	22780.0	
3404701002 Carrión de los Condes sección 01002	10215.0	9924.0	24481.0	24233.0	
34048 Castil de Vela	.	.	.	.	
3404801 Castil de Vela distrito 01	.	.	.	.	
3404801001 Castil de Vela sección 01001	.	.	.	.	
34049 Castrejón de la Peña	12235.0	11797.0	26947.0	26253.0	
3404901 Castrejón de la Peña distrito 01	12235.0	11797.0	26947.0	26253.0	
3404901001 Castrejón de la Peña sección 01001	12235.0	11797.0	26947.0	26253.0	
34050 Castrillo de Don Juan	11268.0	11153.0	23254.0	22998.0	
3405001 Castrillo de Don Juan distrito 01	11268.0	11153.0	23254.0	22998.0	
3405001001 Castrillo de Don Juan sección 01001	11268.0	11153.0	23254.0	22998.0	
34051 Castrillo de Onielo	9437.0	9261.0	21876.0	21945.0	
3405101 Castrillo de Onielo distrito 01	9437.0	9261.0	21876.0	21945.0	
3405101001 Castrillo de Onielo sección 01001	9437.0	9261.0	21876.0	21945.0	
34052 Castrillo de Villavega	10987.0	10969.0	23616.0	23664.0	
3405201 Castrillo de Villavega distrito 01	10987.0	10969.0	23616.0	23664.0	
3405201001 Castrillo de Villavega sección 01001	10987.0	10969.0	23616.0	23664.0	
34053 Castromocho	11008.0	10653.0	26564.0	25938.0	
3405301 Castromocho distrito 01	11008.0	10653.0	26564.0	25938.0	
3405301001 Castromocho sección 01001	11008.0	10653.0	26564.0	25938.0	
34055 Cervatos de la Cueza	9825.0	9630.0	22629.0	22733.0	
3405501 Cervatos de la Cueza distrito 01	9825.0	9630.0	22629.0	22733.0	
3405501001 Cervatos de la Cueza sección 01001	9825.0	9630.0	22629.0	22733.0	
34056 Cervera de Pisuerga	11151.0	10755.0	23847.0	23071.0	
