Atlas de Distribución de Renta de los Hogares
Tarragona
Indicadores de renta media
Unidades: Euros
	Renta media por persona 		Renta media por hogar		
43018 Arnes	9551.0	9278.0	23290.0	22402.0	
4301801 Arnes distrito 01	9551.0	9278.0	23290.0	22402.0	
4301801001 Arnes sección 01001	9551.0	9278.0	23290.0	22402.0	
43019 Ascó	14327.0	14602.0	36756.0	37648.0	
4301901 Ascó distrito 01	14327.0	14602.0	36756.0	37648.0	
4301901001 Ascó sección 01001	14327.0	14602.0	36756.0	37648.0	
43020 Banyeres del Penedès	11398.0	11007.0	31064.0	29876.0	
4302001 Banyeres del Penedès distrito 01	11398.0	11007.0	31064.0	29876.0	
4302001001 Banyeres del Penedès sección 01001	11486.0	11197.0	31745.0	30792.0	
4302001002 Banyeres del Penedès sección 01002	11258.0	10708.0	30021.0	28483.0	
43021 Barberà de la Conca	11550.0	11495.0	27123.0	26841.0	
4302101 Barberà de la Conca distrito 01	11550.0	11495.0	27123.0	26841.0	
4302101001 Barberà de la Conca sección 01001	11550.0	11495.0	27123.0	26841.0	
43022 Batea	8525.0	8756.0	23229.0	23824.0	
4302201 Batea distrito 01	8525.0	8756.0	23229.0	23824.0	
4302201001 Batea sección 01001	8524.0	8659.0	23496.0	24236.0	
4302201002 Batea sección 01002	8526.0	8875.0	22925.0	23353.0	
43023 Bellmunt del Priorat	9690.0	9557.0	21565.0	21287.0	
4302301 Bellmunt del Priorat distrito 01	9690.0	9557.0	21565.0	21287.0	
4302301001 Bellmunt del Priorat sección 01001	9690.0	9557.0	21565.0	21287.0	
43024 Bellvei	9559.0	9341.0	26486.0	25680.0	
4302401 Bellvei distrito 01	9559.0	9341.0	26486.0	25680.0	
4302401001 Bellvei sección 01001	9559.0	9341.0	26486.0	25680.0	
43025 Benifallet	9868.0	10110.0	26804.0	25918.0	
4302501 Benifallet distrito 01	9868.0	10110.0	26804.0	25918.0	
4302501001 Benifallet sección 01001	9868.0	10110.0	26804.0	25918.0	
43026 Benissanet	9698.0	9593.0	25311.0	24928.0	
4302601 Benissanet distrito 01	9698.0	9593.0	25311.0	24928.0	
4302601001 Benissanet sección 01001	9698.0	9593.0	25311.0	24928.0	
43027 Bisbal de Falset, La	8789.0	8273.0	21674.0	20246.0	
4302701 Bisbal de Falset, La distrito 01	8789.0	8273.0	21674.0	20246.0	
4302701001 Bisbal de Falset, La sección 01001	8789.0	8273.0	21674.0	20246.0	
43028 Bisbal del Penedès, La	9939.0	9735.0	24906.0	24324.0	
4302801 Bisbal del Penedès, La distrito 01	9939.0	9735.0	24906.0	24324.0	
4302801001 Bisbal del Penedès, La sección 01001	10638.0	10490.0	26735.0	26441.0	
4302801002 Bisbal del Penedès, La sección 01002	9320.0	9076.0	23293.0	22505.0	
43029 Blancafort	11889.0	11309.0	26767.0	26637.0	
4302901 Blancafort distrito 01	11889.0	11309.0	26767.0	26637.0	
4302901001 Blancafort sección 01001	11889.0	11309.0	26767.0	26637.0	
43030 Bonastre	9221.0	8660.0	22621.0	21650.0	
4303001 Bonastre distrito 01	9221.0	8660.0	22621.0	21650.0	
4303001001 Bonastre sección 01001	9221.0	8660.0	22621.0	21650.0	
43031 Borges del Camp, Les	11325.0	10634.0	30603.0	28758.0	
4303101 Borges del Camp, Les distrito 01	11325.0	10634.0	30603.0	28758.0	
4303101001 Borges del Camp, Les sección 01001	11325.0	10634.0	30603.0	28758.0	
43032 Bot	10187.0	9827.0	24456.0	24526.0	
4303201 Bot distrito 01	10187.0	9827.0	24456.0	24526.0	
4303201001 Bot sección 01001	10187.0	9827.0	24456.0	24526.0	
43033 Botarell	11890.0	11836.0	32289.0	33004.0	
4303301 Botarell distrito 01	11890.0	11836.0	32289.0	33004.0	
4303301001 Botarell sección 01001	11890.0	11836.0	32289.0	33004.0	
43034 Bràfim	11152.0	10789.0	28712.0	27581.0	
4303401 Bràfim distrito 01	11152.0	10789.0	28712.0	27581.0	
4303401001 Bràfim sección 01001	11152.0	10789.0	28712.0	27581.0	
43035 Cabacés	8742.0	8541.0	22365.0	22139.0	
4303501 Cabacés distrito 01	8742.0	8541.0	22365.0	22139.0	
4303501001 Cabacés sección 01001	8742.0	8541.0	22365.0	22139.0	
43036 Cabra del Camp	10184.0	10120.0	25901.0	25590.0	
