Atlas de Distribución de Renta de los Hogares
Ciudad Real
Indicadores de renta media
Unidades: Euros
	Renta media por persona 		Renta media por hogar		
1301301003 Almagro sección 01003	8334.0	8008.0	22689.0	22151.0	
1301301004 Almagro sección 01004	7887.0	7709.0	21880.0	21390.0	
1301302 Almagro distrito 02	8652.0	8336.0	24162.0	22999.0	
1301302001 Almagro sección 02001	11013.0	10321.0	26745.0	24668.0	
1301302002 Almagro sección 02002	7744.0	7408.0	22590.0	21355.0	
1301302003 Almagro sección 02003	8837.0	8667.0	24840.0	24142.0	
13014 Almedina	7484.0	7325.0	17632.0	17132.0	
1301401 Almedina distrito 01	7484.0	7325.0	17632.0	17132.0	
1301401001 Almedina sección 01001	7484.0	7325.0	17632.0	17132.0	
13015 Almodóvar del Campo	10086.0	9771.0	25129.0	24658.0	
1301501 Almodóvar del Campo distrito 01	10757.0	10366.0	27044.0	26672.0	
1301501001 Almodóvar del Campo sección 01001	10757.0	10366.0	27044.0	26672.0	
1301502 Almodóvar del Campo distrito 02	10319.0	10997.0	24658.0	26546.0	
1301502001 Almodóvar del Campo sección 02001	10319.0	10997.0	24658.0	26546.0	
1301503 Almodóvar del Campo distrito 03	10140.0	9454.0	26521.0	24820.0	
1301503001 Almodóvar del Campo sección 03001	10073.0	9467.0	27632.0	25992.0	
1301503002 Almodóvar del Campo sección 03002	10192.0	9444.0	25710.0	23973.0	
1301504 Almodóvar del Campo distrito 04	10070.0	9693.0	26209.0	25876.0	
1301504001 Almodóvar del Campo sección 04001	8485.0	8278.0	21107.0	21189.0	
1301504002 Almodóvar del Campo sección 04002	11551.0	11025.0	31428.0	30670.0	
1301505 Almodóvar del Campo distrito 05	8382.0	7582.0	17014.0	15302.0	
1301505001 Almodóvar del Campo sección 05001	8382.0	7582.0	17014.0	15302.0	
13016 Almuradiel	8933.0	8430.0	20881.0	19703.0	
1301601 Almuradiel distrito 01	8933.0	8430.0	20881.0	19703.0	
1301601001 Almuradiel sección 01001	8933.0	8430.0	20881.0	19703.0	
13017 Anchuras	8921.0	8757.0	19008.0	18340.0	
1301701 Anchuras distrito 01	8921.0	8757.0	19008.0	18340.0	
1301701001 Anchuras sección 01001	8921.0	8757.0	19008.0	18340.0	
13903 Arenales de San Gregorio	7346.0	6949.0	17029.0	16326.0	
1390301 Arenales de San Gregorio distrito 01	7346.0	6949.0	17029.0	16326.0	
1390301001 Arenales de San Gregorio sección 01001	7346.0	6949.0	17029.0	16326.0	
13018 Arenas de San Juan	6948.0	6881.0	18075.0	17692.0	
1301801 Arenas de San Juan distrito 01	6948.0	6881.0	18075.0	17692.0	
1301801001 Arenas de San Juan sección 01001	6948.0	6881.0	18075.0	17692.0	
13019 Argamasilla de Alba	7901.0	7468.0	20685.0	19787.0	
1301901 Argamasilla de Alba distrito 01	8589.0	8225.0	22474.0	21539.0	
1301901001 Argamasilla de Alba sección 01001	9503.0	9261.0	24608.0	24068.0	
