Atlas de Distribución de Renta de los Hogares
Cádiz
Indicadores de renta media
Unidades: Euros
	Renta media por persona 		Renta media por hogar		
1100404002 Algeciras sección 04002	9610.0	9619.0	25548.0	24699.0	
1100404003 Algeciras sección 04003	10472.0	10390.0	28626.0	27229.0	
1100404004 Algeciras sección 04004	8937.0	9020.0	23347.0	22736.0	
1100404005 Algeciras sección 04005	9315.0	9510.0	24649.0	25072.0	
1100404006 Algeciras sección 04006	6158.0	6184.0	17306.0	16900.0	
1100404007 Algeciras sección 04007	5542.0	5054.0	16026.0	14395.0	
1100404008 Algeciras sección 04008	6993.0	6625.0	20413.0	19193.0	
1100404009 Algeciras sección 04009	8198.0	8065.0	22704.0	22376.0	
1100404010 Algeciras sección 04010	9180.0	8928.0	27018.0	25500.0	
1100404011 Algeciras sección 04011	11463.0	11108.0	30552.0	27921.0	
1100404012 Algeciras sección 04012	9443.0	9070.0	23103.0	20172.0	
1100404014 Algeciras sección 04014	10846.0	10595.0	33928.0	32680.0	
1100404015 Algeciras sección 04015	5690.0	5229.0	18790.0	17583.0	
1100404016 Algeciras sección 04016	9563.0	9387.0	28981.0	27866.0	
1100404017 Algeciras sección 04017	15262.0	14458.0	52678.0	51155.0	
1100404018 Algeciras sección 04018	7831.0	7354.0	20915.0	18927.0	
1100404019 Algeciras sección 04019	10593.0	9872.0	32465.0	30413.0	
1100404020 Algeciras sección 04020	9884.0	9578.0	29966.0	28948.0	
1100404021 Algeciras sección 04021	9636.0	9403.0	27964.0	26747.0	
1100404022 Algeciras sección 04022	11018.0	10662.0	34070.0	33183.0	
11005 Algodonales	7256.0	6886.0	17527.0	16730.0	
1100501 Algodonales distrito 01	7041.0	6627.0	16851.0	16009.0	
1100501001 Algodonales sección 01001	7800.0	7103.0	18386.0	16790.0	
1100501003 Algodonales sección 01003	6713.0	6519.0	16409.0	16106.0	
1100501004 Algodonales sección 01004	6171.0	5837.0	14549.0	14065.0	
1100502 Algodonales distrito 02	7679.0	7405.0	18891.0	18195.0	
1100502001 Algodonales sección 02001	7679.0	7405.0	18891.0	18195.0	
11006 Arcos de la Frontera	7063.0	6884.0	19571.0	19470.0	
1100601 Arcos de la Frontera distrito 01	5885.0	5625.0	16413.0	15977.0	
1100601001 Arcos de la Frontera sección 01001	6702.0	6524.0	17482.0	16994.0	
1100601002 Arcos de la Frontera sección 01002	5619.0	5478.0	15307.0	15068.0	
1100601003 Arcos de la Frontera sección 01003	5990.0	5617.0	15099.0	14487.0	
1100601004 Arcos de la Frontera sección 01004	6105.0	5842.0	16935.0	16859.0	
1100601005 Arcos de la Frontera sección 01005	5607.0	5443.0	15530.0	15200.0	
