Atlas de Distribución de Renta de los Hogares
Guadalajara
Indicadores de renta media
Unidades: Euros
	Renta media por persona 		Renta media por hogar		
1904201001 Arroyo de las Fraguas sección 01001	.	.	.	.	
19043 Atanzón	.	.	.	.	
1904301 Atanzón distrito 01	.	.	.	.	
1904301001 Atanzón sección 01001	.	.	.	.	
19044 Atienza	10098.0	10965.0	23545.0	24800.0	
1904401 Atienza distrito 01	10098.0	10965.0	23545.0	24800.0	
1904401001 Atienza sección 01001	10098.0	10965.0	23545.0	24800.0	
19045 Auñón	13173.0	13175.0	23435.0	22442.0	
1904501 Auñón distrito 01	13173.0	13175.0	23435.0	22442.0	
1904501001 Auñón sección 01001	13173.0	13175.0	23435.0	22442.0	
19046 Azuqueca de Henares	10407.0	10086.0	30455.0	29536.0	
1904601 Azuqueca de Henares distrito 01	10407.0	10086.0	30455.0	29536.0	
1904601001 Azuqueca de Henares sección 01001	14837.0	14432.0	39801.0	38847.0	
1904601002 Azuqueca de Henares sección 01002	9010.0	8630.0	25530.0	24928.0	
1904601003 Azuqueca de Henares sección 01003	10192.0	10004.0	29590.0	29892.0	
1904601004 Azuqueca de Henares sección 01004	9064.0	8977.0	25636.0	25034.0	
1904601005 Azuqueca de Henares sección 01005	8660.0	8411.0	25729.0	24846.0	
1904601006 Azuqueca de Henares sección 01006	9055.0	8871.0	27347.0	26423.0	
1904601007 Azuqueca de Henares sección 01007	7830.0	7666.0	23822.0	23185.0	
1904601008 Azuqueca de Henares sección 01008	10376.0	10119.0	30903.0	30017.0	
1904601009 Azuqueca de Henares sección 01009	13587.0	12776.0	35242.0	33093.0	
1904601010 Azuqueca de Henares sección 01010	9974.0	9606.0	29596.0	28357.0	
1904601011 Azuqueca de Henares sección 01011	10750.0	10335.0	33883.0	33440.0	
1904601012 Azuqueca de Henares sección 01012	10204.0	9630.0	31315.0	29552.0	
1904601013 Azuqueca de Henares sección 01013	8437.0	8158.0	25626.0	24890.0	
1904601014 Azuqueca de Henares sección 01014	13006.0	12488.0	44464.0	42655.0	
1904601015 Azuqueca de Henares sección 01015	11119.0	11033.0	31795.0	31573.0	
1904601016 Azuqueca de Henares sección 01016	12314.0	12178.0	31269.0	30426.0	
1904601017 Azuqueca de Henares sección 01017	11634.0	10843.0	35309.0	33523.0	
19047 Baides	.	.	.	.	
1904701 Baides distrito 01	.	.	.	.	
1904701001 Baides sección 01001	.	.	.	.	
19048 Baños de Tajo	.	.	.	.	
1904801 Baños de Tajo distrito 01	.	.	.	.	
1904801001 Baños de Tajo sección 01001	.	.	.	.	
19049 Bañuelos	.	.	.	.	
1904901 Bañuelos distrito 01	.	.	.	.	
1904901001 Bañuelos sección 01001	.	.	.	.	
19050 Barriopedro	.	.	.	.	
1905001 Barriopedro distrito 01	.	.	.	.	
1905001001 Barriopedro sección 01001	.	.	.	.	
19051 Berninches	.	.	.	.	
1905101 Berninches distrito 01	.	.	.	.	
1905101001 Berninches sección 01001	.	.	.	.	
19052 Bodera, La	.	.	.	.	
1905201 Bodera, La distrito 01	.	.	.	.	
1905201001 Bodera, La sección 01001	.	.	.	.	
19053 Brihuega	9684.0	9736.0	22128.0	21933.0	
1905301 Brihuega distrito 01	9684.0	9736.0	22128.0	21933.0	
1905301001 Brihuega sección 01001	.	.	.	.	
1905301002 Brihuega sección 01002	.	.	.	.	
1905301003 Brihuega sección 01003	.	.	.	.	
19054 Budia	12445.0	11778.0	25245.0	23346.0	
1905401 Budia distrito 01	12445.0	11778.0	25245.0	23346.0	
1905401001 Budia sección 01001	12445.0	11778.0	25245.0	23346.0	
19055 Bujalaro	.	.	.	.	
1905501 Bujalaro distrito 01	.	.	.	.	
1905501001 Bujalaro sección 01001	.	.	.	.	
19057 Bustares	.	.	.	.	
1905701 Bustares distrito 01	.	.	.	.	
1905701001 Bustares sección 01001	.	.	.	.	
19058 Cabanillas del Campo	12805.0	12419.0	38213.0	37039.0	
1905801 Cabanillas del Campo distrito 01	12805.0	12419.0	38213.0	37039.0	
1905801001 Cabanillas del Campo sección 01001	10278.0	10218.0	27396.0	27076.0	
1905801002 Cabanillas del Campo sección 01002	14250.0	13431.0	44461.0	41957.0	
1905801003 Cabanillas del Campo sección 01003	12784.0	12734.0	40600.0	40301.0	
1905801004 Cabanillas del Campo sección 01004	13979.0	13254.0	41404.0	39636.0	
1905801005 Cabanillas del Campo sección 01005	13132.0	12825.0	40478.0	39612.0	
19059 Campillo de Dueñas	.	.	.	.	
1905901 Campillo de Dueñas distrito 01	.	.	.	.	
1905901001 Campillo de Dueñas sección 01001	.	.	.	.	
19060 Campillo de Ranas	12795.0	12742.0	19069.0	19410.0	
1906001 Campillo de Ranas distrito 01	12795.0	12742.0	19069.0	19410.0	
1906001001 Campillo de Ranas sección 01001	12795.0	12742.0	19069.0	19410.0	
19061 Campisábalos	.	.	.	.	
1906101 Campisábalos distrito 01	.	.	.	.	
1906101001 Campisábalos sección 01001	.	.	.	.	
19064 Canredondo	.	.	.	.	
1906401 Canredondo distrito 01	.	.	.	.	
1906401001 Canredondo sección 01001	.	.	.	.	
19065 Cantalojas	8973.0	9438.0	18060.0	18759.0	
1906501 Cantalojas distrito 01	8973.0	9438.0	18060.0	18759.0	
1906501001 Cantalojas sección 01001	8973.0	9438.0	18060.0	18759.0	
19066 Cañizar	.	.	.	.	
1906601 Cañizar distrito 01	.	.	.	.	
1906601001 Cañizar sección 01001	.	.	.	.	
19067 Cardoso de la Sierra, El	.	.	.	.	
1906701 Cardoso de la Sierra, El distrito 01	.	.	.	.	
1906701001 Cardoso de la Sierra, El sección 01001	.	.	.	.	
19070 Casa de Uceda	.	.	.	.	
1907001 Casa de Uceda distrito 01	.	.	.	.	
1907001001 Casa de Uceda sección 01001	.	.	.	.	
19071 Casar, El	11576.0	11404.0	33501.0	32366.0	
1907101 Casar, El distrito 01	11576.0	11404.0	33501.0	32366.0	
1907101001 Casar, El sección 01001	9090.0	9067.0	25377.0	24336.0	
1907101002 Casar, El sección 01002	13074.0	12744.0	38504.0	36978.0	
1907101003 Casar, El sección 01003	12916.0	12728.0	38393.0	37887.0	
