Atlas de Distribución de Renta de los Hogares
Albacete
Indicadores de renta media
Unidades:   Euros

	Renta media por persona 		Renta media por hogar		
0200307015 Albacete sección 07015	7781.0	7516.0	24396.0	23197.0	
0200307017 Albacete sección 07017	13266.0	13290.0	36878.0	35734.0	
0200301 Albacete distrito 01	12465.0	12153.0	32232.0	31472.0	
0200301001 Albacete sección 01001	15327.0	14678.0	39215.0	38198.0	
0200301005 Albacete sección 01005	14507.0	13894.0	33683.0	33337.0	
0200301015 Albacete sección 01015	11791.0	11254.0	32979.0	31873.0	
0200301014 Albacete sección 01014	12100.0	11837.0	31839.0	31265.0	
0200301016 Albacete sección 01016	13336.0	13658.0	34651.0	35954.0	
0200301017 Albacete sección 01017	10096.0	9708.0	28812.0	27475.0	
0200301002 Albacete sección 01002	14450.0	14414.0	37751.0	37436.0	
0200301007 Albacete sección 01007	13500.0	13715.0	35189.0	34962.0	
0200301009 Albacete sección 01009	13390.0	13136.0	33092.0	32943.0	
0200301003 Albacete sección 01003	16101.0	15332.0	40921.0	39645.0	
0200301004 Albacete sección 01004	17526.0	17235.0	42442.0	41386.0	
0200301006 Albacete sección 01006	10620.0	10265.0	27722.0	26737.0	
0200301010 Albacete sección 01010	10195.0	9895.0	24955.0	23616.0	
0200301011 Albacete sección 01011	8774.0	8589.0	22567.0	21991.0	
0200301012 Albacete sección 01012	14676.0	14238.0	37884.0	36541.0	
0200301008 Albacete sección 01008	11896.0	11423.0	28707.0	28182.0	
0200301013 Albacete sección 01013	10972.0	10929.0	33123.0	32920.0	
0200302 Albacete distrito 02	9859.0	9594.0	27097.0	26365.0	
0200302001 Albacete sección 02001	12015.0	11367.0	31834.0	29961.0	
0200302002 Albacete sección 02002	10766.0	10788.0	28113.0	27987.0	
0200302004 Albacete sección 02004	10019.0	9807.0	26836.0	26591.0	
0200302010 Albacete sección 02010	10342.0	9984.0	27869.0	27195.0	
0200302005 Albacete sección 02005	8565.0	8118.0	23221.0	21916.0	
0200302006 Albacete sección 02006	8565.0	8348.0	23055.0	22941.0	
0200302008 Albacete sección 02008	7910.0	7607.0	22561.0	22079.0	
0200302012 Albacete sección 02012	9657.0	9338.0	27094.0	26445.0	
0200302015 Albacete sección 02015	8378.0	8214.0	23310.0	22816.0	
0200302019 Albacete sección 02019	7585.0	7203.0	22770.0	21718.0	
0200302020 Albacete sección 02020	7160.0	6933.0	21923.0	20929.0	
0200302024 Albacete sección 02024	12176.0	12328.0	29067.0	28261.0	
0200302009 Albacete sección 02009	11061.0	10947.0	31403.0	30816.0	
0200302014 Albacete sección 02014	9134.0	8770.0	25566.0	24866.0	
0200302003 Albacete sección 02003	11885.0	11775.0	31986.0	31628.0	
0200302007 Albacete sección 02007	8467.0	8230.0	22666.0	22226.0	
0200302013 Albacete sección 02013	13699.0	13041.0	36582.0	35280.0	
0200302017 Albacete sección 02017	8630.0	8536.0	23778.0	23601.0	
0200302022 Albacete sección 02022	10715.0	10313.0	33335.0	31977.0	
0200302011 Albacete sección 02011	9539.0	9604.0	25692.0	25401.0	
0200302018 Albacete sección 02018	11248.0	10826.0	30888.0	29306.0	
0200302021 Albacete sección 02021	9127.0	9012.0	25791.0	25414.0	
0200302023 Albacete sección 02023	8853.0	8829.0	25267.0	25047.0	
0200302016 Albacete sección 02016	11154.0	10693.0	30169.0	29186.0	
02004 Albatana	8082.0	7587.0	18217.0	17361.0	
0200401 Albatana distrito 01	8082.0	7587.0	18217.0	17361.0	
0200401001 Albatana sección 01001	8082.0	7587.0	18217.0	17361.0	
02005 Alborea	7573.0	7235.0	17050.0	16136.0	
0200501 Alborea distrito 01	7573.0	7235.0	17050.0	16136.0	
0200501001 Alborea sección 01001	7573.0	7235.0	17050.0	16136.0	
02006 Alcadozo	8100.0	7446.0	18833.0	17604.0	
0200601 Alcadozo distrito 01	8100.0	7446.0	18833.0	17604.0	
0200601001 Alcadozo sección 01001	8100.0	7446.0	18833.0	17604.0	
02007 Alcalá del Júcar	8352.0	8110.0	18191.0	17675.0	
0200701 Alcalá del Júcar distrito 01	8352.0	8110.0	18191.0	17675.0	
0200701001 Alcalá del Júcar sección 01001	8352.0	8110.0	18191.0	17675.0	
02008 Alcaraz	8320.0	8122.0	20978.0	20534.0	
0200801 Alcaraz distrito 01	8320.0	8122.0	20978.0	20534.0	
0200801002 Alcaraz sección 01002	8317.0	8159.0	21837.0	21123.0	
0200801001 Alcaraz sección 01001	8323.0	8077.0	19936.0	19856.0	
02009 Almansa	9492.0	9029.0	24855.0	23797.0	
0200901 Almansa distrito 01	9900.0	9020.0	24847.0	22851.0	
0200901002 Almansa sección 01002	10751.0	9477.0	27174.0	24056.0	
0200901001 Almansa sección 01001	8628.0	8311.0	21431.0	20994.0	
0200903 Almansa distrito 03	9732.0	9310.0	26161.0	25318.0	
0200903004 Almansa sección 03004	10266.0	9826.0	27137.0	26080.0	
0200903003 Almansa sección 03003	8830.0	8542.0	22997.0	22857.0	
0200903002 Almansa sección 03002	8995.0	8866.0	23963.0	23580.0	
0200903006 Almansa sección 03006	9509.0	8947.0	24337.0	23525.0	
0200903008 Almansa sección 03008	9613.0	9148.0	27045.0	26165.0	
